,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
5,evaluation,250.0kW,oort,2,0,0.9209601458690932,0.007489389274269342,0,100.0,250.0,79.70449828833691,74.09722222222223,74.09722222222223,0,50.6,16.0,879
0,training,1.9kW,oort,3,0,0.0,0.0,0,50.88766147199861,1.9,0.0,50.57521702755417,50.57521702755417,0.0,91.2,16.0,886
1,training,2.8kW,oort,3,0,0.0,0.0,0,51.29842373885869,2.8,0.0,50.83797929441425,50.83797929441425,0.0,80.2,16.0,886
2,training,7.7kW,oort,3,1,0.9030939340591431,0.00856625847518444,592,53.46216541483958,7.7,86.44551450698873,52.235991087769136,52.235991087769136,0.2435344975446093,48.4,16.1,886
3,training,11.5kW,oort,3,1,0.8379580974578857,0.009377258829772472,592,55.07525764745275,11.5,90.44505516447538,53.22200819066588,53.22200819066588,0.23023978980955134,46.8,16.1,886
4,training,120.0kW,oort,3,1,0.23014672100543976,0.04930897802114487,592,100.0,120.0,206.06819970136493,82.43333333333334,82.43333333333334,0.2653466305359693,25.6,16.1,886
5,training,250.0kW,oort,3,1,0.8616108894348145,0.008413841016590595,592,100.0,250.0,84.48055940720222,100.0,100.0,0.25481190893921674,5.5,16.1,886
0,evaluation,1.9kW,oort,3,0,0.9452814958421798,0.0059300572611391544,0,51.19377258310973,1.9,70.76930895893322,50.88766147199861,50.88766147199861,0,82.6,16.1,1466
1,evaluation,2.8kW,oort,3,0,0.9295888321995308,0.006937080062925816,0,51.7495348499698,2.8,76.29284795626837,51.29842373885869,51.29842373885869,0,6.9,16.1,1466
2,evaluation,7.7kW,oort,3,0,0.9474731725747502,0.005393445026129484,0,54.702720970395134,7.7,68.5930326579472,53.46216541483958,53.46216541483958,0,78.2,16.1,1466
3,evaluation,11.5kW,oort,3,0,0.9399886878335953,0.005885186605155468,0,56.92803542523053,11.5,71.6517818768452,55.07525764745275,55.07525764745275,0,50.7,16.1,1466
4,evaluation,120.0kW,oort,3,0,0.8835260580139984,0.012491296045482159,0,100.0,120.0,103.71742521694465,100.0,100.0,0,90.3,16.1,1466
5,evaluation,250.0kW,oort,3,0,0.9455045330563626,0.006079410668462515,0,100.0,250.0,71.81090018115155,100.0,100.0,0,73.5,16.1,1466
0,training,1.9kW,oort,4,0,0.0,0.0,0,51.50410591644306,1.9,0.0,51.19377258310973,51.19377258310973,0.0,82.6,16.1,1474
1,training,2.8kW,oort,4,0,0.0,0.0,0,52.20686818330313,2.8,0.0,51.7495348499698,51.7495348499698,0.0,6.9,16.1,1474
2,training,7.7kW,oort,4,1,0.9252982139587402,0.0059278118424117565,588,55.92185724067078,7.7,71.91079354032294,54.702720970395134,54.702720970395134,0.23590038606744632,47.3,16.1,1474
3,training,11.5kW,oort,4,1,0.8959205746650696,0.006362900137901306,588,58.757403720777894,11.5,74.50311478521574,56.92803542523053,56.92803542523053,0.29978594562838745,47.3,16.1,1474
4,training,120.0kW,oort,4,1,0.39908310770988464,0.03603319451212883,588,100.0,120.0,176.15677841835424,100.0,100.0,0.273345800304121,27.0,16.1,1474
5,training,250.0kW,oort,4,1,0.9060025215148926,0.005836417432874441,588,100.0,250.0,70.36112960775182,100.0,100.0,0.2679613233169945,4.7,16.1,1474
0,evaluation,1.9kW,oort,4,0,0.946693978196711,0.004919472150504589,0,51.80968924977639,1.9,64.457694024083,51.50410591644306,51.50410591644306,0,80.5,16.1,2054
1,evaluation,2.8kW,oort,4,0,0.924023374769234,0.006550388876348734,0,52.65720151663646,2.8,74.13597702218313,52.20686818330313,52.20686818330313,0,7.0,16.1,2054
2,evaluation,7.7kW,oort,4,0,0.9496295308698732,0.004917661659419537,0,57.16027390733745,7.7,65.49772251433319,55.92185724067078,55.92185724067078,0,61.2,16.1,2054
3,evaluation,11.5kW,oort,4,0,0.9526673266801974,0.005287810694426298,0,60.60698705411123,11.5,67.91799015096771,58.757403720777894,58.757403720777894,0,52.3,16.1,2054
4,evaluation,120.0kW,oort,4,0,0.8954316185600649,0.011061924509704113,0,100.0,120.0,97.60303477333595,100.0,100.0,0,93.8,16.1,2054
5,evaluation,250.0kW,oort,4,0,0.9547799044225548,0.005142912734299898,0,100.0,250.0,66.04868992383786,100.0,100.0,0,76.3,16.1,2054
0,training,1.9kW,oort,5,0,0.0,0.0,0,52.11949480533195,1.9,0.0,51.80968924977639,51.80968924977639,0.0,80.5,16.1,2061
1,training,2.8kW,oort,5,0,0.0,0.0,0,53.113757072192016,2.8,0.0,52.65720151663646,52.65720151663646,0.0,7.0,16.1,2061
2,training,7.7kW,oort,5,1,0.9326151609420776,0.0051642912440001965,587,58.37415762504303,7.7,67.12004508677744,57.16027390733745,57.16027390733745,0.25539798340696684,51.4,16.1,2061
3,training,11.5kW,oort,5,1,0.9074452519416809,0.005685572978109121,587,62.44710834755898,11.5,70.42615778878869,60.60698705411123,60.60698705411123,0.21475867732215542,51.5,16.1,2061
