learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
evaluation,1.9kW,Oort,2,0,0.932547020349118,0.0067772944457829,0,50.596916666666665,1.9,75.65605444658644,0.0076,0.0076,0.0,91.7,14.8,888
evaluation,2.8kW,Oort,2,0,0.9004461329628142,0.0085981898009777,0,50.86411111111111,2.8,84.9374048440918,0.0111999999999999,0.0111999999999999,0.0,93.4,14.8,888
evaluation,7.7kW,Oort,2,0,0.934583488589288,0.0065128551796078,0,52.26652770692915,7.7,75.37591321544303,0.0308,0.0308,0.0,5.9,14.8,888
evaluation,11.5kW,Oort,2,0,0.9311691779194486,0.0074626565910875,0,53.25586128338716,11.5,80.68514890098919,0.046,0.046,0.0,38.2,14.8,888
evaluation,120.0kW,Oort,2,0,0.8509545838608473,0.0152544900774955,0,82.78462667933408,120.0,114.61641585260791,0.48,0.48,0.0,18.7,14.8,888
evaluation,250.0kW,Oort,2,0,0.937176403086236,0.0074082990176975,0,100.0,250.0,79.27182959331017,1.0,1.0,0.0,78.6,14.8,888
training,1.9kW,Oort,3,0,0.0,0.0,0,50.912,1.9,0.0,0.0076,0.0076,0.0,91.7,14.8,896
training,2.8kW,Oort,3,0,0.0,0.0,0,51.32844444444444,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,93.4,14.8,896
training,7.7kW,Oort,3,1,0.9301403760910034,0.0083986911922693,597,53.49562530049158,7.7,85.59584483912347,0.0308,0.0308,0.2883562197240575,56.3,14.9,896
training,11.5kW,Oort,3,1,0.8907755017280579,0.0081387739628553,597,55.12817299569738,11.5,84.2609535855169,0.046,0.046,0.2096781167222175,35.5,14.9,896
training,120.0kW,Oort,3,1,0.2972486019134521,0.0507820583879947,597,100.0,120.0,209.12363847926636,0.48,0.48,0.2318828579181945,30.7,14.9,896
training,250.0kW,Oort,3,1,0.8974752426147461,0.0084790540859103,597,100.0,250.0,84.80731876958885,1.0,1.0,0.2263723785362985,5.1,14.9,896
evaluation,1.9kW,Oort,3,0,0.9432133541215362,0.0055122305639088,0,51.22127777777778,1.9,68.23060132583761,0.0076,0.0076,0.0,11.5,14.9,1482
evaluation,2.8kW,Oort,3,0,0.920651188004689,0.0071302321739494,0,51.78422222222222,2.8,77.34768313883329,0.0111999999999999,0.0111999999999999,0.0,88.3,14.9,1482
evaluation,7.7kW,Oort,3,0,0.9465109727154838,0.0055030644871294,0,54.74901418938048,7.7,69.28658833955024,0.0308,0.0308,0.0,63.0,14.9,1482
evaluation,11.5kW,Oort,3,0,0.9437904382651756,0.006155177950859,0,57.00011744014183,11.5,73.276915986548,0.046,0.046,0.0,71.3,14.9,1482
evaluation,120.0kW,Oort,3,0,0.8737384515019366,0.0128658730536699,0,100.0,120.0,105.2610280201162,0.48,0.48,0.0,14.2,14.9,1482
evaluation,250.0kW,Oort,3,0,0.9455880194290666,0.0058108703233301,0,100.0,250.0,70.20696869921035,1.0,1.0,0.0,34.6,14.9,1482
training,1.9kW,Oort,4,0,0.0,0.0,0,51.53425,1.9,0.0,0.0076,0.0076,0.0,11.5,14.9,1489
training,2.8kW,Oort,4,0,0.0,0.0,0,52.245444444444445,2.8,0.0,0.0111999999999999,0.0111999999999999,0.0,88.3,14.9,1489
training,7.7kW,Oort,4,1,0.9365988969802856,0.0056874887086451,593,55.98099366277198,7.7,70.43802169225658,0.0308,0.0308,0.2208666033568268,41.6,14.9,1489
training,11.5kW,Oort,4,1,0.9028319716453552,0.0061090728268027,593,58.848622172905536,11.5,73.00196117158991,0.046,0.046,0.2780488398830319,62.6,14.9,1489
training,120.0kW,Oort,4,1,0.4202019870281219,0.0414647050201892,593,100.0,120.0,188.96756475148504,0.48,0.48,0.2603056184712182,23.2,14.9,1489
training,250.0kW,Oort,4,1,0.9028396606445312,0.0060981716960668,593,100.0,250.0,71.92161884748873,1.0,1.0,0.2473959505888738,5.2,14.9,1489
evaluation,1.9kW,Oort,4,0,0.9458328312744806,0.004920894280076,0,51.84405555555556,1.9,64.46701012204062,0.0076,0.0076,0.0,7.0,14.9,2076
evaluation,2.8kW,Oort,4,0,0.9283938893883884,0.0062384488992393,0,52.702,2.8,72.34920856236184,0.0111999999999999,0.0111999999999999,0.0,71.2,14.9,2076
evaluation,7.7kW,Oort,4,0,0.949779433252372,0.0045474651269614,0,57.23652144054976,7.7,62.98419236836811,0.0308,0.0308,0.0,16.2,14.9,2076
evaluation,11.5kW,Oort,4,0,0.9526048520644208,0.0051510878838598,0,60.72376106179443,11.5,67.03418845643216,0.046,0.046,0.0,70.8,14.9,2076
evaluation,120.0kW,Oort,4,0,0.8833090378461493,0.0115483803674578,0,100.0,120.0,99.7260266849574,0.48,0.48,0.0,75.9,14.9,2076
evaluation,250.0kW,Oort,4,0,0.9446688440100496,0.005412227474153,0,100.0,250.0,67.75598309303061,1.0,1.0,0.0,71.2,14.9,2076
training,1.9kW,Oort,5,0,0.0,0.0,0,52.157555555555554,1.9,0.0,0.0076,0.0076,0.0,7.0,14.9,2083
