,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,oort,1,1,0,0,22,50.01161111111111,1.9,0.0,0.6785714285714286,0.3392857142857143,0,0,0,30
1,training,2.8kW,oort,1,1,0,0,3,50.00233333333333,2.8,0.0,1.0,0.5,0,0,0,30
0,evaluation,1.9kW,oort,1,0,0.8915845776130643,0.017040854319930077,0,50.14197222222222,1.9,119.96683277178933,0.0076,59.98721638589466,0,56.2,13.4,277
1,evaluation,2.8kW,oort,1,0,0.8553251444514393,0.01929115317761898,0,50.19444444444444,2.8,127.22561778431368,0.011199999999999998,63.61840889215684,0,8.2,13.4,277
2,evaluation,7.7kW,oort,1,0,0.0,0.0,0,50.48125,7.7,0.0,0.0308,0.0154,0,0.0,0.0,277
3,evaluation,11.5kW,oort,1,0,0.0,0.0,0,50.65486111111111,11.5,0.0,0.046,0.023,0,0.0,0.0,277
4,evaluation,120.0kW,oort,1,0,0.0,0.0,0,56.166666666666664,120.0,0.0,0.48,0.24,0,0.0,0.0,277
5,evaluation,250.0kW,oort,1,0,0.0,0.0,0,61.458333333333336,250.0,0.0,1.0,0.5,0,0.0,0.0,277
0,training,1.9kW,oort,2,1,0.1516716480255127,0.059736467897892,262,50.26311161168093,1.9,224.6132032279304,0.0076,112.3104016139652,0.23548930514763544,28.0,14.2,291
1,training,2.8kW,oort,2,1,0.19081717729568481,0.06309092789888382,262,50.3803150868739,2.8,230.08003303008687,0.011199999999999998,115.04561651504343,0.24605224142732723,16.5,14.2,291
2,training,7.7kW,oort,2,0,0.0,0.0,0,50.99458333333334,7.7,0.0,0.0308,0.0154,0.0,0.0,0.0,291
3,training,11.5kW,oort,2,0,0.0,0.0,0,51.357638888888886,11.5,0.0,0.046,0.023,0.0,0.0,0.0,291
4,training,120.0kW,oort,2,1,6.291550380410627e-05,0.08361819386482239,200,62.81687080027731,120.0,268.34800290906435,0.48,134.41400145453218,0.29632559500840006,6.6,14.2,291
5,training,250.0kW,oort,2,1,0.03776301071047783,0.060755301266908646,180,73.94454241788516,250.0,227.01351832422637,1.0,114.00675916211318,0.2758183089635807,4.8,14.2,291
0,evaluation,1.9kW,oort,2,0,0.9227504179621535,0.007180892862379551,0,50.57450050056982,1.9,77.87619698434263,0.0076,38.94189849217131,0,87.5,15.1,882
1,evaluation,2.8kW,oort,2,0,0.9079433808585361,0.008516074158251286,0,50.839203975762786,2.8,84.53084122925603,0.011199999999999998,42.271020614628014,0,74.9,15.1,882
