,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,oort,1,1,0,0,22,50.01161111111111,1.9,0.0,25.339285714285715,25.339285714285715,0,0,0,30
1,training,2.8kW,oort,1,1,0,0,2,50.001555555555555,2.8,0.0,25.5,25.5,0,0,0,30
0,evaluation,1.9kW,oort,1,0,0.8907190453497847,0.020747438073158264,0,50.14619444444444,1.9,132.3724935419161,25.009605555555552,25.009605555555552,0,43.4,13.3,284
1,evaluation,2.8kW,oort,1,0,0.8601662166774885,0.021892596036195755,0,50.199888888888886,2.8,135.53270476068226,25.00637777777778,25.00637777777778,0,8.4,13.3,284
2,evaluation,7.7kW,oort,1,0,0.0,0.0,0,50.5005,7.7,0.0,25.0154,25.0154,0,0.0,0.0,284
3,evaluation,11.5kW,oort,1,0,0.0,0.0,0,50.680416666666666,11.5,0.0,25.023,25.023,0,0.0,0.0,284
4,evaluation,120.0kW,oort,1,0,0.0,0.0,0,56.43333333333334,120.0,0.0,25.24,25.24,0,0.0,0.0,284
5,evaluation,250.0kW,oort,1,0,0.0,0.0,0,62.013888888888886,250.0,0.0,25.5,25.5,0,0.0,0.0,284
0,training,1.9kW,oort,2,0,0.0,0.0,0,50.29238888888889,1.9,0.0,25.076897222222218,25.076897222222218,0.0,43.4,13.3,306
1,training,2.8kW,oort,2,0,0.0,0.0,0,50.41533333333333,2.8,0.0,25.105544444444444,25.105544444444444,0.0,8.4,13.3,306
2,training,7.7kW,oort,2,1,0.2989136874675751,0.07984751462936401,256,51.02916638740206,7.7,263.92320563378564,25.26565,25.26565,0.2656289271585917,49.5,14.9,306
3,training,11.5kW,oort,2,1,0.1022920310497284,0.08009560406208038,235,51.414262136411885,11.5,264.3328976445804,25.363208333333333,25.363208333333333,0.2581119528391535,1.3,14.9,306
4,training,120.0kW,oort,2,1,0.003163024550303817,0.09100282192230225,215,63.58755325735308,120.0,279.9467345663027,28.456666666666667,28.456666666666667,0.2084105745531135,51.4,14.9,306
5,training,250.0kW,oort,2,1,0.16559885442256927,0.071438729763031,195,75.54260262463339,250.0,246.16510632687806,31.506944444444443,31.506944444444443,0.23913103240915418,48.8,14.9,306
0,evaluation,1.9kW,oort,2,0,0.9242068560537975,0.007164632435888052,0,50.60272222222222,1.9,77.78797551476738,25.14999444444444,25.14999444444444,0,91.3,15.1,894
1,evaluation,2.8kW,oort,2,0,0.9141420335662779,0.008762383833527565,0,50.87266666666666,2.8,85.74456676562255,25.213266666666666,25.213266666666666,0,81.5,15.1,894
2,evaluation,7.7kW,oort,2,0,0.9209398423756417,0.006888687144964933,0,52.28683305406872,7.7,77.52023969927487,25.529983193701028,25.529983193701028,0,7.5,15.1,894
3,evaluation,11.5kW,oort,2,0,0.925729813534256,0.007444108370691538,0,53.292595469745216,11.5,80.5848161989775,25.730131068205942,25.730131068205942,0,80.1,15.1,894
4,evaluation,120.0kW,oort,2,0,0.8509502739383371,0.015414828434586525,0,83.18755325735307,120.0,115.21720188674503,32.03377662867654,32.03377662867654,0,81.1,15.1,894
5,evaluation,250.0kW,oort,2,0,0.9332846146789254,0.007683364674448967,0,100.0,250.0,80.73007453743162,38.271301312316695,38.271301312316695,0,50.7,15.1,894
0,training,1.9kW,oort,3,0,0.0,0.0,0,50.91675,1.9,0.0,25.305161111111108,25.305161111111108,0.0,91.3,15.1,902
1,training,2.8kW,oort,3,0,0.0,0.0,0,51.33544444444444,2.8,0.0,25.44193333333333,25.44193333333333,0.0,81.5,15.1,902
2,training,7.7kW,oort,3,1,0.8807359933853149,0.010151669383049011,595,53.52081502134013,7.7,94.10563052399735,26.15881652703436,26.15881652703436,0.2338906181898468,54.2,15.1,902
3,training,11.5kW,oort,3,1,0.8511109352111816,0.010308420285582542,595,55.15359892409665,11.5,94.82938514326476,26.669297734872607,26.669297734872607,0.24014716694932253,38.6,15.1,902
4,training,120.0kW,oort,3,1,0.2660847306251526,0.05359894409775734,595,100.0,120.0,214.8454166927539,41.83377662867654,41.83377662867654,0.20077265677284645,70.0,15.1,902
5,training,250.0kW,oort,3,1,0.8632825016975403,0.009802494198083878,595,100.0,250.0,91.18595002014764,50.5,50.5,0.22425266174030017,6.3,15.1,902
0,evaluation,1.9kW,oort,3,0,0.9362136341258717,0.005648802500218153,0,51.22602777777778,1.9,69.07067603829242,25.462175,25.462175,0,81.3,15.1,1488
1,evaluation,2.8kW,oort,3,0,0.9223667540191189,0.007168046664446592,0,51.79122222222222,2.8,77.55251486627562,25.67332222222222,25.67332222222222,0,8.5,15.1,1488
2,evaluation,7.7kW,oort,3,0,0.9438600435478043,0.00549802090972662,0,54.77420391022902,7.7,69.25483036384881,26.775807510670063,26.775807510670063,0,52.2,15.1,1488
3,evaluation,11.5kW,oort,3,0,0.9420026389593125,0.005910876207053661,0,57.02554336854109,11.5,71.80799624331891,27.599799462048324,27.599799462048324,0,85.6,15.1,1488
4,evaluation,120.0kW,oort,3,0,0.8771686878044767,0.012249473482370377,0,100.0,120.0,102.70857107097562,50.24,50.24,0,81.0,15.1,1488
5,evaluation,250.0kW,oort,3,0,0.9382215364506248,0.006139110308140516,0,100.0,250.0,72.16262929583026,50.5,50.5,0,81.4,15.1,1488
0,training,1.9kW,oort,4,0,0.0,0.0,0,51.53952777777778,1.9,0.0,25.61681388888889,25.61681388888889,0.0,81.3,15.1,1496
