,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,oort,1,1,0,0,22,50.01161111111111,1.9,0.0,0.6785714285714286,0.0,0,0,0,30
1,training,2.8kW,oort,1,1,0,0,2,50.001555555555555,2.8,0.0,1.0,0.0,0,0,0,30
0,evaluation,1.9kW,oort,1,0,0.8927315353798391,0.018403204157948494,0,50.140388888888886,1.9,124.67007863493603,0.0076,124.67007863493603,0,54.4,14.4,273
1,evaluation,2.8kW,oort,1,0,0.8498309760655277,0.021763287484645844,0,50.19133333333333,2.8,135.13185021939498,0.011199999999999998,135.13185021939498,0,7.6,14.4,273
2,evaluation,7.7kW,oort,1,0,0.0,0.0,0,50.474833333333336,7.7,0.0,0.0308,0.0,0,0.0,0.0,273
3,evaluation,11.5kW,oort,1,0,0.0,0.0,0,50.64527777777778,11.5,0.0,0.046,0.0,0,0.0,0.0,273
4,evaluation,120.0kW,oort,1,0,0.0,0.0,0,56.06666666666666,120.0,0.0,0.48,0.0,0,0.0,0.0,273
5,evaluation,250.0kW,oort,1,0,0.0,0.0,0,61.25,250.0,0.0,1.0,0.0,0,0.0,0.0,273
0,training,1.9kW,oort,2,1,0.010059242136776447,0.06300699710845947,260,50.25694827115833,1.9,230.6799785090107,0.0076,230.6799785090107,0.2861008608846467,46.5,15.1,290
1,training,2.8kW,oort,2,1,0.06352856010198593,0.06649509817361832,260,50.37822639615004,2.8,236.20565423622585,0.011199999999999998,236.20565423622585,0.2122498994609747,14.5,15.2,290
2,training,7.7kW,oort,2,1,0.012510871514678001,0.06212504208087921,238,50.96887631823797,7.7,232.79852492983596,0.0308,232.79852492983596,0.22708090060226643,0.6,15.2,290
3,training,11.5kW,oort,2,1,0.0,0.06795769929885864,218,51.326787939859365,11.5,243.48163530244972,0.046,243.48163530244972,0.24570374544168222,0.1,15.2,290
4,training,120.0kW,oort,2,0,0.0,0.0,0,62.666666666666664,120.0,0.0,0.48,0.0,0.0,0.0,0.0,290
5,training,250.0kW,oort,2,0,0.0,0.0,0,73.61111111111111,250.0,0.0,1.0,0.0,0.0,0.0,0.0,290
0,evaluation,1.9kW,oort,2,0,0.9279747556229827,0.0072640045545995235,0,50.56728160449166,1.9,78.32557022222774,0.0076,78.32557022222774,0,89.3,16.2,877
1,evaluation,2.8kW,oort,2,0,0.9086819630078322,0.00910073984414339,0,50.83555972948337,2.8,87.38438287627588,0.011199999999999998,87.38438287627588,0,83.3,16.2,877
2,evaluation,7.7kW,oort,2,0,0.9342095026191252,0.007050689309835434,0,52.22654298490463,7.7,78.42646953402149,0.0308,78.42646953402149,0,88.2,16.2,877
3,evaluation,11.5kW,oort,2,0,0.93231277415551,0.0074965269304811954,0,53.205121273192695,11.5,80.86804218581561,0.046,80.86804218581561,0,79.0,16.2,877
4,evaluation,120.0kW,oort,2,0,0.8474920061488618,0.015539558604359627,0,82.26666666666667,120.0,115.68240677448253,0.48,115.68240677448253,0,7.4,16.2,877
5,evaluation,250.0kW,oort,2,0,0.9345123086442538,0.0075552137568593025,0,100.0,250.0,80.05399473063223,1.0,80.05399473063223,0,17.8,16.2,877
0,training,1.9kW,oort,3,0,0.0,0.0,0,50.88183716004722,1.9,0.0,0.0076,0.0,0.0,89.3,16.2,885
1,training,2.8kW,oort,3,1,0.7215598225593567,0.02104521170258522,596,51.26196472882201,2.8,132.88382576643534,0.011199999999999998,132.88382576643534,0.22439933285388838,7.6,16.2,885
2,training,7.7kW,oort,3,0,0.0,0.0,0,53.50132076268241,7.7,0.0,0.0308,0.0,0.0,88.2,16.2,885
3,training,11.5kW,oort,3,1,0.8646108508110046,0.008406605571508408,596,55.075637852846576,11.5,85.63616531547164,0.046,85.63616531547164,0.20157770678861975,71.5,16.2,885
4,training,120.0kW,oort,3,1,0.25320401787757874,0.050794798880815506,596,100.0,120.0,209.14986990045253,0.48,209.14986990045253,0.24949442787416445,48.5,16.2,885
5,training,250.0kW,oort,3,1,0.8870466947555542,0.008119741454720497,596,100.0,250.0,82.99094897212328,1.0,82.99094897212328,0.2894896879356857,12.1,16.2,885
0,evaluation,1.9kW,oort,3,0,0.9456906483923411,0.0055583384819328785,0,51.189003826713886,1.9,68.51536985698694,0.0076,68.51536985698694,0,87.2,16.2,1467
1,evaluation,2.8kW,oort,3,0,0.9251868924451608,0.007300240453332663,0,51.714631395488674,2.8,78.26436324286738,0.011199999999999998,78.26436324286738,0,7.6,16.2,1467
2,evaluation,7.7kW,oort,3,0,0.9431990475534592,0.005759780760854483,0,54.746154096015744,7.7,70.88426698087505,0.0308,70.88426698087505,0,39.5,16.2,1467
3,evaluation,11.5kW,oort,3,0,0.9387697702379892,0.006172112189233303,0,56.93480451951324,11.5,73.37764714782567,0.046,73.37764714782567,0,69.5,16.2,1467
4,evaluation,120.0kW,oort,3,0,0.8829821845366559,0.01304404903203249,0,100.0,120.0,105.98738755909528,0.48,105.98738755909528,0,89.8,16.2,1467
5,evaluation,250.0kW,oort,3,0,0.9382550640486335,0.006222513969987631,0,100.0,250.0,72.65116291165805,1.0,72.65116291165805,0,89.9,16.2,1467
0,training,1.9kW,oort,4,0,0.0,0.0,0,51.499864937824995,1.9,0.0,0.0076,0.0,0.0,87.2,16.2,1475
1,training,2.8kW,oort,4,1,0.7885695695877075,0.01640515960752964,589,52.13175932707951,2.8,117.32368729142206,0.011199999999999998,117.32368729142206,0.25049141981829837,7.5,16.2,1475
