,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,proposed,1,1,0,0,22,50.01161111111111,1.9,0.0,1.4736842105263157,0.7368421052631579,0,0,0,30
1,training,2.8kW,proposed,1,1,0,0,2,50.001555555555555,2.8,0.0,1.0,0.5,0,0,0,30
0,evaluation,1.9kW,proposed,1,0,0.8849697278852195,0.018845535814762115,0,50.14091666666666,1.9,126.15944107854675,131.57894736842104,128.8691942234839,0,5.5,14.3,275
1,evaluation,2.8kW,proposed,1,0,0.8618577297865228,0.02059474214911461,0,50.19211111111111,2.8,131.45395379625333,89.2857142857143,110.36983404098382,0,57.5,14.3,275
2,evaluation,7.7kW,proposed,1,0,0.0,0.0,0,50.47911111111111,7.7,0.0,32.467532467532465,16.233766233766232,0,0.0,0.0,275
3,evaluation,11.5kW,proposed,1,0,0.0,0.0,0,50.651666666666664,11.5,0.0,21.73913043478261,10.869565217391305,0,0.0,0.0,275
4,evaluation,120.0kW,proposed,1,0,0.0,0.0,0,56.1,120.0,0.0,2.0833333333333335,1.0416666666666667,0,0.0,0.0,275
5,evaluation,250.0kW,proposed,1,0,0.0,0.0,0,61.31944444444444,250.0,0.0,1.0,0.5,0,0.0,0.0,275
0,training,1.9kW,proposed,2,1,0.010559776797890663,0.08493207395076752,261,50.25713024776244,1.9,267.8251618275142,131.57894736842104,199.70205459796762,0.29705405385133077,11.6,15.1,291
1,training,2.8kW,proposed,2,1,0.03214872255921364,0.08018790185451508,261,50.37509187594522,2.8,259.38801086103035,89.2857142857143,174.33686257337234,0.27612738159844075,28.4,15.0,291
2,training,7.7kW,proposed,2,1,0.014389365911483765,0.08052709698677063,240,50.975812867098014,7.7,265.0439514853928,32.467532467532465,148.75574197646264,0.24947366019641973,13.8,15.1,291
3,training,11.5kW,proposed,2,1,4.0113882278092206e-06,0.09784166514873505,220,51.33991583432268,11.5,292.15195300132757,21.73913043478261,156.9455417180551,0.23774089290151412,0.4,15.1,291
4,training,120.0kW,proposed,2,0,0.0,0.0,0,62.733333333333334,120.0,0.0,2.0833333333333335,1.0416666666666667,0.0,0.0,0.0,291
5,training,250.0kW,proposed,2,0,0.0,0.0,0,73.75,250.0,0.0,1.0,0.5,0.0,0.0,0.0,291
0,evaluation,1.9kW,proposed,2,0,0.927517889879368,0.007538342848420143,0,50.56851913665133,1.9,79.7909166158941,131.57894736842104,105.68493199215757,0,84.1,16.0,881
1,evaluation,2.8kW,proposed,2,0,0.9050488859009027,0.009407320991158485,0,50.83398076483411,2.8,88.84407195506898,89.2857142857143,89.06489312039164,0,88.5,16.0,881
2,evaluation,7.7kW,proposed,2,0,0.9291122440203411,0.007418257649987936,0,52.23775731154246,7.7,80.4447734194887,32.467532467532465,56.45615294351058,0,67.1,16.1,881
3,evaluation,11.5kW,proposed,2,0,0.9297106227338978,0.007899569347500801,0,53.224638056544904,11.5,83.01347310954053,21.73913043478261,52.37630177216157,0,84.8,16.0,881
4,evaluation,120.0kW,proposed,2,0,0.8429183557295422,0.015600740909576416,0,82.4,120.0,115.90991527679009,2.0833333333333335,58.99662430506171,0,7.6,16.1,881
5,evaluation,250.0kW,proposed,2,0,0.9328904158922401,0.007759456522762775,0,100.0,250.0,81.1288429618272,1.0,41.0644214809136,0,45.7,16.1,881
0,training,1.9kW,proposed,3,1,0.7595043778419495,0.01626165211200714,598,50.8476962922324,1.9,117.19196717082986,131.57894736842104,124.38545726962545,0.21933484934475794,14.7,16.1,889
1,training,2.8kW,proposed,3,1,0.5928090214729309,0.029143381863832474,598,51.25520374820742,2.8,156.37432466085926,89.2857142857143,122.83001947328678,0.26420946464227696,8.6,16.1,889
2,training,7.7kW,proposed,3,1,0.8247610330581665,0.01473634410649538,598,53.478688268411275,7.7,113.38138383070603,32.467532467532465,72.92445814911925,0.22951263423457405,46.8,16.1,889
3,training,11.5kW,proposed,3,0,0.0,0.0,0,55.13491583432268,11.5,0.0,21.73913043478261,10.869565217391305,0.0,84.8,16.0,889
4,training,120.0kW,proposed,3,1,0.24137760698795319,0.05363915115594864,598,100.0,120.0,214.92598435062354,2.0833333333333335,108.50465884197844,0.27942299134501714,43.7,16.1,889
5,training,250.0kW,proposed,3,0,0.0,0.0,0,100.0,250.0,0.0,1.0,0.5,0.0,45.7,16.1,889
0,evaluation,1.9kW,proposed,3,0,0.9448298770664563,0.005900753196328878,0,51.15697407001018,1.9,70.59423503548086,131.57894736842104,101.08659120195095,0,6.1,15.1,1474
1,evaluation,2.8kW,proposed,3,0,0.9175625410993625,0.007728356868028641,0,51.7109815259852,2.8,80.52654345158894,89.2857142857143,84.90612886865162,0,56.5,15.1,1474
2,evaluation,7.7kW,proposed,3,0,0.9385424290708088,0.005965128540992737,0,54.73207715730017,7.7,72.13678446885652,32.467532467532465,52.30215846819449,0,21.6,15.1,1474
3,evaluation,11.5kW,proposed,3,0,0.9372562530453946,0.006240089423954487,0,57.00686027876713,11.5,73.78061703132632,21.73913043478261,47.75987373305446,0,70.0,15.1,1474
4,evaluation,120.0kW,proposed,3,0,0.8741864568035002,0.0130451750010252,0,100.0,120.0,105.99196190316927,2.0833333333333335,54.0376476182513,0,88.4,15.1,1474
5,evaluation,250.0kW,proposed,3,0,0.9421793804050608,0.006845977157354355,0,100.0,250.0,76.20392712932461,1.0,38.601963564662306,0,88.2,15.1,1474
0,training,1.9kW,proposed,4,1,0.8513432741165161,0.008408578112721443,594,51.42571704420198,1.9,84.27073714794557,131.57894736842104,107.9248422581833,0.27125470186785566,19.9,15.1,1483
1,training,2.8kW,proposed,4,1,0.6369290947914124,0.021998025476932526,594,52.12683108934282,2.8,135.85865914461655,89.2857142857143,112.57218671516543,0.27969961601441734,7.9,15.1,1483
2,training,7.7kW,proposed,4,1,0.8855059742927551,0.007530541624873877,594,55.95387181697399,7.7,81.05129961764015,32.467532467532465,56.75941604258631,0.29518388076474267,81.7,15.1,1483
3,training,11.5kW,proposed,4,0,0.0,0.0,0,58.90436027876713,11.5,0.0,21.73913043478261,10.869565217391305,0.0,70.0,15.1,1483
