,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
1,evaluation,2.8kW,towards,8,0,0.9427201296933928,0.004888967610895634,0,56.10664537917372,2.8,64.04777597799668,27.830644911809085,45.93921044490288,0,7.7,16.0,4453
2,evaluation,7.7kW,towards,8,0,0.9606360293505952,0.0038876745384186506,0,67.44263888888888,7.7,58.236038752964134,33.10895555555555,45.672497154259844,0,62.3,16.0,4453
3,evaluation,11.5kW,towards,8,0,0.9561009062502187,0.004031618125736713,0,75.65380434943282,11.5,59.304352805634565,36.91233273027197,48.10834276795327,0,53.3,16.0,4453
4,evaluation,120.0kW,towards,8,0,0.9062679831582732,0.008958562277257442,0,100.0,120.0,87.83490477126774,50.24,69.03745238563387,0,63.9,16.0,4453
5,evaluation,250.0kW,towards,8,0,0.9581322241586493,0.004192006308585405,0,100.0,250.0,59.63079425264091,50.5,55.065397126320455,0,86.6,16.0,4453
0,training,1.9kW,towards,9,0,0.0,0.0,0,54.63757915824182,1.9,0.0,27.165575690232018,13.582787845116009,0.0,56.6,16.0,4461
1,training,2.8kW,towards,9,1,0.8182371854782104,0.011455700732767582,595,56.52088865836652,2.8,98.04067744580836,28.05892268958686,63.04980006769761,0.29365410908556433,7.4,16.0,4461
2,training,7.7kW,towards,9,0,0.0,0.0,0,68.71527777777777,7.7,0.0,33.73671944444444,16.86835972222222,0.0,62.3,16.0,4461
3,training,11.5kW,towards,9,1,0.9226319789886475,0.004829698707908392,595,77.50631203878102,11.5,64.90929552873096,37.84990217471641,51.379598851723685,0.2915501148679671,71.6,16.0,4461
4,training,120.0kW,towards,9,1,0.5439210534095764,0.03243877738714218,595,100.0,120.0,167.13992959603834,50.24,108.68996479801918,0.235483180434459,37.1,16.0,4461
5,training,250.0kW,towards,9,1,0.9338804483413696,0.004231610335409641,595,100.0,250.0,59.91181338031933,50.5,55.205906690159665,0.24746840708326512,27.8,16.0,4461
0,evaluation,1.9kW,towards,9,0,0.9608272709908721,0.003717379178851843,0,54.947384713797376,1.9,56.031718487569975,27.32258957912091,41.677154033345445,0,76.1,15.3,5048
1,evaluation,2.8kW,towards,9,0,0.9440962678765511,0.004696255084127188,0,56.97744421392208,2.8,62.77277280690587,28.266044329183263,45.51940856804457,0,8.0,15.3,5048
2,evaluation,7.7kW,towards,9,0,0.9601659352486959,0.0036621722392737865,0,69.97080555555554,7.7,56.521835833277066,34.373038888888885,45.447437361082976,0,25.0,15.3,5048
3,evaluation,11.5kW,towards,9,0,0.9599610428364359,0.003911023493856192,0,79.3814509276699,11.5,58.41065665618229,38.77615601939051,48.593406337786405,0,25.2,15.3,5048
4,evaluation,120.0kW,towards,9,0,0.9099461300257844,0.008500210009515285,0,100.0,120.0,85.55842949022856,50.24,67.89921474511428,0,78.0,15.3,5048
5,evaluation,250.0kW,towards,9,0,0.961094128030688,0.003930727019906044,0,100.0,250.0,57.74256504600504,50.5,54.12128252300252,0,91.7,15.3,5048
0,training,1.9kW,towards,10,0,0.0,0.0,0,55.260884713797374,1.9,0.0,27.477492356898686,13.738746178449343,0.0,76.1,15.3,5055
1,training,2.8kW,towards,10,1,0.8385646343231201,0.010478978976607323,594,57.40271138349842,2.8,93.76806590836901,28.49432210696104,61.13119400766502,0.2226232146888482,7.6,15.3,5055
2,training,7.7kW,towards,10,0,0.0,0.0,0,71.24130555555554,7.7,0.0,35.00080277777777,17.500401388888886,0.0,25.0,15.3,5055
3,training,11.5kW,towards,10,1,0.9258096218109131,0.004731310065835714,594,81.2382214341086,11.5,64.24474082593984,39.713725463834955,51.9792331448874,0.24684541552301756,72.9,15.3,5055
4,training,120.0kW,towards,10,1,0.544397234916687,0.032861221581697464,594,100.0,120.0,168.22472543182394,50.24,109.23236271591198,0.22229919608097917,48.6,15.3,5055
5,training,250.0kW,towards,10,1,0.9342566728591919,0.004231549333781004,594,100.0,250.0,59.91138154337398,50.5,55.20569077168699,0.2246647463858611,12.4,15.3,5055
0,evaluation,1.9kW,towards,10,0,0.9596088555835355,0.0038258701097220182,0,55.57069026935293,1.9,56.84347531367991,27.634242356898685,42.2388588352893,0,90.1,15.3,5642
1,evaluation,2.8kW,towards,10,0,0.9503200100362689,0.004460386466234922,0,57.859266939053974,2.8,61.17609031977452,28.70695569174921,44.941523005761866,0,8.1,15.3,5642
2,evaluation,7.7kW,towards,10,0,0.9616131659536423,0.003488334361463785,0,72.49683333333331,7.7,55.1640227886718,35.63605277777777,45.40003778322479,0,72.5,15.3,5642
3,evaluation,11.5kW,towards,10,0,0.961735716334419,0.003792963922023773,0,83.11336032299748,11.5,57.52229859072889,40.6421107170543,49.082204653891594,0,45.2,15.3,5642
4,evaluation,120.0kW,towards,10,0,0.9106196657469589,0.007876203395426273,0,100.0,120.0,82.35812251919526,50.24,66.29906125959764,0,91.3,15.3,5642
5,evaluation,250.0kW,towards,10,0,0.9598794499534661,0.003932688385248184,0,100.0,250.0,57.75696952395706,50.5,54.12848476197853,0,93.8,15.3,5642
