,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,random,1,1,0,0,23,50.01213888888889,1.9,0.0,25.339285714285715,0.0,0,0,0,30
1,training,2.8kW,random,1,1,0,0,2,50.001555555555555,2.8,0.0,25.5,0.0,0,0,0,30
0,evaluation,1.9kW,random,1,0,0.887906709370147,0.020048601552844048,0,50.14302777777778,1.9,130.12404457313616,25.009869444444444,130.12404457313616,0,5.7,14.4,278
1,evaluation,2.8kW,random,1,0,0.8491344617212158,0.023154648020863533,0,50.19444444444444,2.8,139.38452693822822,25.00637777777778,139.38452693822822,0,31.9,14.4,278
2,evaluation,7.7kW,random,1,0,0.0,0.0,0,50.485527777777776,7.7,0.0,25.0154,0.0,0,0.0,0.0,278
3,evaluation,11.5kW,random,1,0,0.0,0.0,0,50.658055555555556,11.5,0.0,25.023,0.0,0,0.0,0.0,278
4,evaluation,120.0kW,random,1,0,0.0,0.0,0,56.233333333333334,120.0,0.0,25.24,0.0,0,0.0,0.0,278
5,evaluation,250.0kW,random,1,0,0.0,0.0,0,61.52777777777778,250.0,0.0,25.5,0.0,0,0.0,0.0,278
0,training,1.9kW,random,2,1,0.0,0.07687139511108398,264,50.26276007884298,1.9,254.79910189483047,25.07531388888889,254.79910189483047,0.26728680365639623,17.6,15.2,294
1,training,2.8kW,random,2,1,0.0,0.07605985552072525,264,50.379873564615544,2.8,252.62319397434123,25.102822222222223,252.62319397434123,0.2714210885759317,22.2,15.2,294
2,training,7.7kW,random,2,1,0.0,0.07645457983016968,243,50.987658395363944,7.7,258.2549349815556,25.258163888888888,258.2549349815556,0.2610278876123988,0.1,15.2,294
3,training,11.5kW,random,2,1,0.0,0.07986230403184891,222,51.35441612007684,11.5,263.94764650590764,25.352027777777778,263.94764650590764,0.20766652127644575,0.9,15.2,294
4,training,120.0kW,random,2,0,0.0,0.0,0,63.0,120.0,0.0,28.356666666666666,0.0,0.0,0.0,0.0,294
5,training,250.0kW,random,2,0,0.0,0.0,0,74.16666666666667,250.0,0.0,31.26388888888889,0.0,0.0,0.0,0.0,294
0,evaluation,1.9kW,random,2,0,0.9305870622376471,0.007256584241986275,0,50.572565634398536,1.9,78.28555450398349,25.13518003942149,78.28555450398349,0,93.1,16.2,881
1,evaluation,2.8kW,random,2,0,0.9043157163610852,0.009254895150661469,0,50.8364291201711,2.8,88.12136690685982,25.195536782307773,88.12136690685982,0,71.0,16.2,881
2,evaluation,7.7kW,random,2,0,0.9348255798764572,0.007005517836660147,0,52.24318617314172,7.7,78.1748394172799,25.50922919768197,78.1748394172799,0,70.1,16.2,881
3,evaluation,11.5kW,random,2,0,0.930469105987724,0.007939382456243038,0,53.22955500896573,11.5,83.22240036191188,25.70020806003842,83.22240036191188,0,66.1,16.2,881
4,evaluation,120.0kW,random,2,0,0.8345050230164716,0.01574796438217163,0,82.56666666666666,120.0,116.45554928167267,31.74,116.45554928167267,0,26.0,16.2,881
5,evaluation,250.0kW,random,2,0,0.9218572097955446,0.007962072268128395,0,100.0,250.0,82.18123960363155,37.583333333333336,82.18123960363155,0,5.3,16.2,881
0,training,1.9kW,random,3,0,0.0,0.0,0,50.88659341217632,1.9,0.0,25.290082817199266,0.0,0.0,93.1,16.2,889
1,training,2.8kW,random,3,1,0.6931732296943665,0.022421767935156822,595,51.258183583391514,2.8,137.16092343156976,25.42381456008555,137.16092343156976,0.24820828975884762,7.4,16.2,889
2,training,7.7kW,random,3,1,0.881028950214386,0.009334838949143887,595,53.47111278071593,7.7,90.24025025629841,26.13699308657086,90.24025025629841,0.27052808862666544,53.3,16.2,889
3,training,11.5kW,random,3,1,0.8553955554962158,0.00966908410191536,595,55.094122121591944,11.5,91.84162199575134,26.637777504482866,91.84162199575134,0.21858553705151745,29.4,16.2,889
4,training,120.0kW,random,3,1,0.26139819622039795,0.05424683541059494,595,100.0,120.0,216.140016438969,41.52333333333333,216.140016438969,0.2678230704844854,29.3,16.2,889
5,training,250.0kW,random,3,0,0.0,0.0,0,100.0,250.0,0.0,50.5,0.0,0.0,5.3,16.2,889
0,evaluation,1.9kW,random,3,0,0.9405826710274465,0.005585971288383007,0,51.19428785662076,1.9,68.68546787558516,25.447096706088157,68.68546787558516,0,67.1,16.3,1472
1,evaluation,2.8kW,random,3,0,0.9253567520662385,0.007242973893880844,0,51.71162802783596,2.8,77.95678741138636,25.634691791695758,77.95678741138636,0,7.3,16.3,1472
2,evaluation,7.7kW,random,3,0,0.9357299303732288,0.005514882504940033,0,54.71808500293815,7.7,69.36094608985282,26.750956390357963,69.36094608985282,0,49.6,16.3,1472
3,evaluation,11.5kW,random,3,0,0.9294192713265454,0.00625773798674345,0,56.95648323270306,11.5,73.88487855551749,27.57006106079597,73.88487855551749,0,53.4,16.3,1472
4,evaluation,120.0kW,random,3,0,0.873071682442788,0.012783586978912354,0,100.0,120.0,104.92387987892774,50.24,104.92387987892774,0,84.7,16.3,1472
5,evaluation,250.0kW,random,3,0,0.9369079440512161,0.006331373937427998,0,100.0,250.0,73.28390655565423,50.5,73.28390655565423,0,60.4,16.3,1472
0,training,1.9kW,random,4,1,0.9055083394050598,0.006322715897113085,591,51.45920595737981,1.9,73.0747511852194,25.60094392831038,73.0747511852194,0.2862856806555728,10.0,16.3,1480
1,training,2.8kW,random,4,1,0.7585836052894592,0.016620298847556114,591,52.13183816920094,2.8,118.0904800135686,25.86141401391798,118.0904800135686,0.24034431655847285,15.2,16.3,1480
