learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
evaluation,11.5kW,Proposed,2,0,0.933133930378862,0.0077467476949095,0,53.24952164068623,11.5,82.2065802240948,21.73913043478261,82.2065802240948,0.0,71.1,15.4,887
evaluation,120.0kW,Proposed,2,0,0.8422987653185241,0.0160103309899568,0,82.73333333333333,120.0,117.42163720224224,2.083333333333333,117.42163720224224,0.0,6.8,15.4,887
evaluation,250.0kW,Proposed,2,0,0.9309880987124004,0.0077452543191611,0,100.0,250.0,81.054563529388,1.0,81.054563529388,0.0,50.6,15.4,887
training,1.9kW,Proposed,3,0,0.0,0.0,0,50.89258104625439,1.9,0.0,131.57894736842104,0.0,0.0,88.5,15.4,895
training,2.8kW,Proposed,3,1,0.6287932991981506,0.0228085443377494,603,51.26413532409741,2.8,138.3388809332168,89.2857142857143,138.3388809332168,0.2810139170866682,11.2,15.5,895
training,7.7kW,Proposed,3,0,0.0,0.0,0,53.54601213859689,7.7,0.0,32.467532467532465,0.0,0.0,84.6,15.4,895
training,11.5kW,Proposed,3,1,0.8094901442527771,0.0094917984679341,603,55.13574055486774,11.5,90.99575453994076,21.73913043478261,90.99575453994076,0.2389915571253422,65.9,15.5,895
training,120.0kW,Proposed,3,1,0.2577010095119476,0.0518880598247051,603,100.0,120.0,211.3886631588337,2.083333333333333,211.3886631588337,0.2958340333587022,56.8,15.5,895
training,250.0kW,Proposed,3,1,0.8543907999992371,0.0082797976210713,603,100.0,250.0,83.80491521322108,1.0,83.80491521322108,0.2825254667318653,9.6,15.5,895
evaluation,1.9kW,Proposed,3,0,0.9354740947446312,0.0057329125702381,0,51.20396993514328,1.9,69.58300347953421,131.57894736842104,69.58300347953421,0.0,15.8,15.4,1485
evaluation,2.8kW,Proposed,3,0,0.9148899383811644,0.0079220999032258,0,51.723024212986296,2.8,81.5296599796731,89.2857142857143,81.5296599796731,0.0,8.2,15.4,1485
evaluation,7.7kW,Proposed,3,0,0.9281269249051628,0.0061948914080858,0,54.80795658304134,7.7,73.51292872136244,32.467532467532465,73.51292872136244,0.0,71.8,15.4,1485
evaluation,11.5kW,Proposed,3,0,0.9371779848880858,0.0063823624514043,0,57.02046277708996,11.5,74.61696977670212,21.73913043478261,74.61696977670212,0.0,72.6,15.4,1485
evaluation,120.0kW,Proposed,3,0,0.8651356523746853,0.0134607655927538,0,100.0,120.0,107.66706068352644,2.083333333333333,107.66706068352644,0.0,90.5,15.4,1485
evaluation,250.0kW,Proposed,3,0,0.9426488974773742,0.0062583461403846,0,100.0,250.0,72.86004246818716,1.0,72.86004246818716,0.0,79.6,15.4,1485
training,1.9kW,Proposed,4,0,0.0,0.0,0,51.51905326847662,1.9,0.0,131.57894736842104,0.0,0.0,15.8,15.4,1492
training,2.8kW,Proposed,4,1,0.7014108300209045,0.0186024103313684,597,52.14853774133938,2.8,124.9338385026118,89.2857142857143,124.9338385026118,0.2340892762628142,8.0,15.4,1492
training,7.7kW,Proposed,4,1,0.9061087965965272,0.006573190446943,597,56.04304621258056,7.7,75.72425057756232,32.467532467532465,75.72425057756232,0.2522233394620045,54.9,15.4,1492
training,11.5kW,Proposed,4,1,0.8707097172737122,0.0066692531108856,597,58.886716246932274,11.5,76.27557254324438,21.73913043478261,76.27557254324438,0.2462102321066676,51.4,15.4,1492
training,120.0kW,Proposed,4,1,0.3832407593727112,0.0413713976740837,597,100.0,120.0,188.75482969862813,2.083333333333333,188.75482969862813,0.2606046866962069,56.2,15.4,1492
training,250.0kW,Proposed,4,0,0.0,0.0,0,100.0,250.0,0.0,1.0,0.0,0.0,79.6,15.4,1492
evaluation,1.9kW,Proposed,4,0,0.9404556513505332,0.0052727786824107,0,51.82991437958773,1.9,66.73217542381994,131.57894736842104,66.73217542381994,0.0,82.9,15.4,2081
evaluation,2.8kW,Proposed,4,0,0.9298212014465976,0.0067132241092622,0,52.60664885245049,2.8,75.05178857443124,89.2857142857143,75.05178857443124,0.0,17.2,15.4,2081
evaluation,7.7kW,Proposed,4,0,0.9483462343817992,0.0050877020694315,0,57.30285176813612,7.7,66.62047302804915,32.467532467532465,66.62047302804915,0.0,10.3,15.4,2081
evaluation,11.5kW,Proposed,4,0,0.941893784315079,0.005355988163501,0,60.76824402471005,11.5,68.35443226564828,21.73913043478261,68.35443226564828,0.0,76.4,15.4,2081
evaluation,120.0kW,Proposed,4,0,0.8853920952835727,0.0117330057546496,0,100.0,120.0,100.52003197279733,2.083333333333333,100.52003197279733,0.0,85.2,15.4,2081
evaluation,250.0kW,Proposed,4,0,0.9468347819633296,0.0055962824262678,0,100.0,250.0,68.89844846975785,1.0,68.89844846975785,0.0,87.9,15.4,2081
training,1.9kW,Proposed,5,0,0.0,0.0,0,52.14499771292106,1.9,0.0,131.57894736842104,0.0,0.0,82.9,15.4,2089
training,2.8kW,Proposed,5,1,0.7689980864524841,0.014811648055911,597,53.03090987190192,2.8,111.48005279511,89.2857142857143,111.48005279511,0.2416420937602671,7.7,15.4,2089
training,7.7kW,Proposed,5,0,0.0,0.0,0,58.57976843480278,7.7,0.0,32.467532467532465,0.0,0.0,10.3,15.4,2089
training,11.5kW,Proposed,5,1,0.8926021456718445,0.0058498764410614,597,62.63142457439922,11.5,71.43650896158519,21.73913043478261,71.43650896158519,0.2647404038844212,75.1,15.4,2089
training,120.0kW,Proposed,5,1,0.4289442300796509,0.0372919030487537,597,100.0,120.0,179.20711547016748,2.083333333333333,179.20711547016748,0.2273353256747609,53.7,15.4,2089
training,250.0kW,Proposed,5,1,0.9162840843200684,0.0053748348727822,597,100.0,250.0,67.52151736538265,1.0,67.52151736538265,0.2616198648769328,28.9,15.4,2089
evaluation,1.9kW,Proposed,5,0,0.9470968926376674,0.0048011820763349,0,52.45585882403217,1.9,63.67802710175249,131.57894736842104,63.67802710175249,0.0,66.5,15.5,2678
evaluation,2.8kW,Proposed,5,0,0.9288173019895214,0.0060777855105698,0,53.48902098301303,2.8,71.41150046985895,89.2857142857143,71.41150046985895,0.0,7.8,15.5,2678
evaluation,7.7kW,Proposed,5,0,0.9470684568911956,0.0046741999685764,0,59.83957399035834,7.7,63.855825010624216,32.467532467532465,63.855825010624216,0.0,47.0,15.5,2678
evaluation,11.5kW,Proposed,5,0,0.9482013104770944,0.0049212933517992,0,64.512952352177,11.5,65.52190307982656,21.73913043478261,65.52190307982656,0.0,60.8,15.5,2678
evaluation,120.0kW,Proposed,5,0,0.8939622681182685,0.0108080506324768,0,100.0,120.0,96.4765270720236,2.083333333333333,96.4765270720236,0.0,77.9,15.5,2678
evaluation,250.0kW,Proposed,5,0,0.952614010383934,0.0052028712816536,0,100.0,250.0,66.43258792807313,1.0,66.43258792807313,0.0,89.7,15.5,2678
training,1.9kW,Proposed,6,0,0.0,0.0,0,52.7709421573655,1.9,0.0,131.57894736842104,0.0,0.0,66.5,15.5,2685
training,2.8kW,Proposed,6,1,0.7917705774307251,0.0132786706089973,597,53.91462347377469,2.8,105.5535326102489,89.2857142857143,105.5535326102489,0.2335528195276815,8.3,15.5,2685
training,7.7kW,Proposed,6,0,0.0,0.0,0,61.11649065702501,7.7,0.0,32.467532467532465,0.0,0.0,47.0,15.5,2685
training,11.5kW,Proposed,6,1,0.9029859900474548,0.0053390832617878,597,66.37433797929837,11.5,68.2464747655162,21.73913043478261,68.2464747655162,0.2755640575595599,58.5,15.5,2685
training,120.0kW,Proposed,6,1,0.4940958321094513,0.0332727506756782,597,100.0,120.0,169.27480768821832,2.083333333333333,169.27480768821832,0.2297247471043297,75.0,15.5,2685
training,250.0kW,Proposed,6,1,0.9224907755851746,0.0048685302026569,597,100.0,250.0,64.26264021678509,1.0,64.26264021678509,0.2883212564060817,20.9,15.5,2685
evaluation,1.9kW,Proposed,6,0,0.9537596531021104,0.0045026713050901,0,53.08074771292106,1.9,61.666689388180025,131.57894736842104,61.666689388180025,0.0,29.5,15.4,3273
evaluation,2.8kW,Proposed,6,0,0.936716322555157,0.0056269499473273,0,54.37117902933024,2.8,68.71190664655376,89.2857142857143,68.71190664655376,0.0,8.3,15.4,3273
evaluation,7.7kW,Proposed,6,0,0.9525873133634848,0.0045388210564851,0,62.37201843480278,7.7,62.92430199494614,32.467532467532465,62.92430199494614,0.0,48.8,15.4,3273
evaluation,11.5kW,Proposed,6,0,0.9473368615971064,0.0048671090044081,0,68.24947686818726,11.5,65.16020060320142,21.73913043478261,65.16020060320142,0.0,75.7,15.4,3273
evaluation,120.0kW,Proposed,6,0,0.8925694870225528,0.0099205188453197,0,100.0,120.0,92.4304717140827,2.083333333333333,92.4304717140827,0.0,81.6,15.4,3273
evaluation,250.0kW,Proposed,6,0,0.9523109041606568,0.0046812212094664,0,100.0,250.0,63.014313928972015,1.0,63.014313928972015,0.0,84.3,15.4,3273
training,1.9kW,Proposed,7,0,0.0,0.0,0,53.39477549069884,1.9,0.0,131.57894736842104,0.0,0.0,29.5,15.4,3281
training,2.8kW,Proposed,7,1,0.8036379814147949,0.0123869450762867,595,54.78833415061313,2.8,101.947734589489,89.2857142857143,101.947734589489,0.2760362409775119,7.8,15.5,3281
training,7.7kW,Proposed,7,0,0.0,0.0,0,63.64465732369168,7.7,0.0,32.467532467532465,0.0,0.0,48.8,15.4,3281
training,11.5kW,Proposed,7,1,0.9104504585266112,0.0050422381609678,595,70.10171019945535,11.5,66.32214346015401,21.73913043478261,66.32214346015401,0.293210096529156,75.2,15.5,3281
training,120.0kW,Proposed,7,1,0.5015024542808533,0.0330452807247638,595,100.0,120.0,168.6951897229884,2.083333333333333,168.6951897229884,0.2701071707987922,60.8,15.5,3281
training,250.0kW,Proposed,7,1,0.9270030856132508,0.0046452516689896,595,100.0,250.0,62.771752571960725,1.0,62.771752571960725,0.2991789318403406,20.0,15.5,3281
evaluation,1.9kW,Proposed,7,0,0.9555375485959604,0.0042284014634788,0,53.70510882403217,1.9,59.75904089254715,131.57894736842104,59.75904089254715,0.0,54.9,15.5,3869
evaluation,2.8kW,Proposed,7,0,0.939970625938837,0.0055623506195843,0,55.24566748394646,2.8,68.31634988394757,89.2857142857143,68.31634988394757,0.0,8.2,15.5,3869
evaluation,7.7kW,Proposed,7,0,0.9543860520736732,0.0041441083885729,0,64.90232399035834,7.7,60.12601614461021,32.467532467532465,60.12601614461021,0.0,31.7,15.5,3869
evaluation,11.5kW,Proposed,7,0,0.9523120651079487,0.0043646707199513,0,71.98004353278868,11.5,61.705321412127134,21.73913043478261,61.705321412127134,0.0,77.6,15.5,3869
evaluation,120.0kW,Proposed,7,0,0.8943371106226956,0.0093142157420516,0,100.0,120.0,89.56145135940443,2.083333333333333,89.56145135940443,0.0,84.1,15.5,3869
evaluation,250.0kW,Proposed,7,0,0.9550122745275916,0.0046711172908544,0,100.0,250.0,62.94627234325852,1.0,62.94627234325852,0.0,81.3,15.5,3869
training,1.9kW,Proposed,8,0,0.0,0.0,0,54.02019215736551,1.9,0.0,131.57894736842104,0.0,0.0,54.9,15.5,3878
training,2.8kW,Proposed,8,1,0.8230310082435608,0.0113307340070605,597,55.676194456223534,2.8,97.50446324670568,89.2857142857143,97.50446324670568,0.2038574536055956,7.8,15.5,3878
training,7.7kW,Proposed,8,0,0.0,0.0,0,66.179240657025,7.7,0.0,32.467532467532465,0.0,0.0,31.7,15.5,3878
training,11.5kW,Proposed,8,1,0.9160253405570984,0.0049010594375431,597,73.8382340762857,11.5,65.38706757989225,21.73913043478261,65.38706757989225,0.2948308934853013,72.3,15.5,3878
training,120.0kW,Proposed,8,1,0.5417358875274658,0.031342078000307,597,100.0,120.0,164.2902799943334,2.083333333333333,164.2902799943334,0.2876492784724405,46.8,15.5,3878
training,250.0kW,Proposed,8,1,0.9297776222229004,0.0045315138995647,597,100.0,250.0,61.99851515706403,1.0,61.99851515706403,0.2472135538549697,29.7,15.5,3878
evaluation,1.9kW,Proposed,8,0,0.9504232397985164,0.0040311967022717,0,54.33052549069884,1.9,58.348877607605175,131.57894736842104,58.348877607605175,0.0,6.7,15.4,4466
evaluation,2.8kW,Proposed,8,0,0.940351372749424,0.0050904555246233,0,56.13352778955687,2.8,65.3542443202307,89.2857142857143,65.3542443202307,0.0,59.8,15.4,4466
evaluation,7.7kW,Proposed,8,0,0.9565056069958828,0.0038918105419725,0,67.43690732369167,7.7,58.26700847952448,32.467532467532465,58.26700847952448,0.0,16.4,15.4,4466
evaluation,11.5kW,Proposed,8,0,0.9573841400131432,0.0040635392069816,0,75.71656740961903,11.5,59.53866649871907,21.73913043478261,59.53866649871907,0.0,72.3,15.4,4466
evaluation,120.0kW,Proposed,8,0,0.9072667461218908,0.0090138847008347,0,100.0,120.0,88.10569381262299,2.083333333333333,88.10569381262299,0.0,73.0,15.4,4466
evaluation,250.0kW,Proposed,8,0,0.9512249537162614,0.0044506834819912,0,100.0,250.0,61.44308103804508,1.0,61.44308103804508,0.0,85.3,15.4,4466
training,1.9kW,Proposed,9,0,0.0,0.0,0,54.6450810462544,1.9,0.0,131.57894736842104,0.0,0.0,6.7,15.4,4474
training,2.8kW,Proposed,9,1,0.8161335587501526,0.0114062912762165,596,56.56165107601886,2.8,97.829019892142,89.2857142857143,97.829019892142,0.2140204173436677,7.7,15.5,4474
training,7.7kW,Proposed,9,0,0.0,0.0,0,68.71168510146944,7.7,0.0,32.467532467532465,0.0,0.0,16.4,15.4,4474
training,11.5kW,Proposed,9,1,0.9168170094490052,0.0047404197975993,596,77.58284836307868,11.5,64.30655995273382,21.73913043478261,64.30655995273382,0.2271620260826396,64.3,15.5,4474
training,120.0kW,Proposed,9,1,0.5495620369911194,0.0309616401791572,596,100.0,120.0,163.29013790197914,2.083333333333333,163.29013790197914,0.2801740371502646,62.2,15.5,4474
training,250.0kW,Proposed,9,1,0.9292770624160768,0.0044230949133634,596,100.0,250.0,61.25235058678428,1.0,61.25235058678428,0.2043162873680558,14.4,15.5,4474
evaluation,1.9kW,Proposed,9,0,0.954275952245854,0.0039809662848711,0,54.95488660180995,1.9,57.98421221778409,131.57894736842104,57.98421221778409,0.0,24.5,15.5,5061
evaluation,2.8kW,Proposed,9,0,0.9437631876607484,0.0049250214360654,0,57.018206631574415,2.8,64.28350321862771,89.2857142857143,64.28350321862771,0.0,82.6,15.5,5061
evaluation,7.7kW,Proposed,9,0,0.9586156112111892,0.0036582839675247,0,69.96721287924721,7.7,56.491822140678345,32.467532467532465,56.491822140678345,0.0,5.7,15.5,5061
evaluation,11.5kW,Proposed,9,0,0.958324446316814,0.0039017850067466,0,79.45798725196757,11.5,58.341628031324944,21.73913043478261,58.341628031324944,0.0,73.1,15.5,5061
evaluation,120.0kW,Proposed,9,0,0.9031414857881804,0.0088857281953096,0,100.0,120.0,87.477122438667,2.083333333333333,87.477122438667,0.0,71.8,15.5,5061
evaluation,250.0kW,Proposed,9,0,0.9569819754745448,0.0042159096337854,0,100.0,250.0,59.80056357319582,1.0,59.80056357319582,0.0,88.1,15.5,5061
training,1.9kW,Proposed,10,0,0.0,0.0,0,55.26891437958773,1.9,0.0,131.57894736842104,0.0,0.0,24.5,15.5,5069
training,2.8kW,Proposed,10,1,0.8215669393539429,0.0113626709207892,595,57.43858155189425,2.8,97.64178005400014,89.2857142857143,97.64178005400014,0.256555103947243,7.7,15.5,5069
training,7.7kW,Proposed,10,0,0.0,0.0,0,71.2398517681361,7.7,0.0,32.467532467532465,0.0,0.0,5.7,15.5,5069
training,11.5kW,Proposed,10,1,0.9230340123176576,0.0045299916528165,595,81.31480894224975,11.5,62.8630686356021,21.73913043478261,62.8630686356021,0.2654485966119083,73.7,15.5,5069
training,120.0kW,Proposed,10,1,0.5629172921180725,0.0311000477522611,595,100.0,120.0,163.65470822278004,2.083333333333333,163.65470822278004,0.2425527067745386,49.1,15.5,5069
training,250.0kW,Proposed,10,1,0.933563232421875,0.0041256896220147,595,100.0,250.0,59.157240390905855,1.0,59.157240390905855,0.2456655565037336,29.1,15.5,5069
evaluation,1.9kW,Proposed,10,0,0.96014840323395,0.0037014265544712,0,55.57871993514329,1.9,55.9113629977914,131.57894736842104,55.9113629977914,0.0,26.3,15.5,5656
evaluation,2.8kW,Proposed,10,0,0.9471779989234368,0.0046342234127223,0,57.895137107449806,2.8,62.35681967343399,89.2857142857143,62.35681967343399,0.0,9.0,15.5,5656
evaluation,7.7kW,Proposed,10,0,0.957030987069346,0.0036576720885932,0,72.49537954591388,7.7,56.48709757561321,32.467532467532465,56.48709757561321,0.0,12.1,15.5,5656
evaluation,11.5kW,Proposed,10,0,0.9601657686494862,0.0040575140155851,0,83.18994783113864,11.5,59.49450980199626,21.73913043478261,59.49450980199626,0.0,73.9,15.5,5656
evaluation,120.0kW,Proposed,10,0,0.9104932634841344,0.0080978646874427,0,100.0,120.0,83.50899055186048,2.083333333333333,83.50899055186048,0.0,87.9,15.5,5656
evaluation,250.0kW,Proposed,10,0,0.959077855757194,0.0039437431842088,0,100.0,250.0,57.838090064563126,1.0,57.838090064563126,0.0,90.8,15.5,5656
training,1.9kW,Random,1,1,0.0,0.0,22,50.01161111111111,1.9,0.0,0.6785714285714286,0.0,0.0,0.0,0.0,30
training,2.8kW,Random,1,1,0.0,0.0,3,50.00233333333333,2.8,0.0,1.0,0.0,0.0,0.0,0.0,30
evaluation,1.9kW,Random,1,0,0.9007230897102426,0.0162957180291414,0,50.143027777777775,1.9,117.3146534513473,0.0076,117.3146534513473,0.0,25.7,13.5,279
evaluation,2.8kW,Random,1,0,0.8625149127754886,0.0199815779924392,0,50.196,2.8,129.48228799347086,0.0111999999999999,129.48228799347086,0.0,7.1,13.5,279
evaluation,7.7kW,Random,1,0,0.0,0.0,0,50.48766666666667,7.7,0.0,0.0308,0.0,0.0,0.0,0.0,279
evaluation,11.5kW,Random,1,0,0.0,0.0,0,50.66125,11.5,0.0,0.046,0.0,0.0,0.0,0.0,279
evaluation,120.0kW,Random,1,0,0.0,0.0,0,56.23333333333333,120.0,0.0,0.48,0.0,0.0,0.0,0.0,279
evaluation,250.0kW,Random,1,0,0.0,0.0,0,61.59722222222222,250.0,0.0,1.0,0.0,0.0,0.0,0.0,279
training,1.9kW,Random,2,1,0.1076185777783393,0.0434571653604507,267,50.26679794940478,1.9,191.57825302989804,0.0076,191.57825302989804,0.2311886971639933,14.0,14.5,296
training,2.8kW,Random,2,0,0.0,0.0,0,50.403666666666666,2.8,0.0,0.0111999999999999,0.0,0.0,7.1,13.5,296
training,7.7kW,Random,2,1,0.1319730579853058,0.0402904637157917,246,50.99804830686648,7.7,187.47700596407333,0.0308,187.47700596407333,0.2310003873198685,0.2,14.7,296
training,11.5kW,Random,2,0,0.0,0.0,0,51.38,11.5,0.0,0.046,0.0,0.0,0.0,0.0,296
training,120.0kW,Random,2,1,1.3320888683665544e-05,0.0748675838112831,205,63.05482348994895,120.0,253.9188163506912,0.48,253.9188163506912,0.2079777374818935,0.2,14.7,296
training,250.0kW,Random,2,1,0.0255525857210159,0.0489940606057643,185,74.43242754556042,250.0,203.85968449473816,1.0,203.85968449473816,0.233842356661979,10.1,14.7,296
evaluation,1.9kW,Random,2,0,0.9323180944047688,0.0069689936935901,0,50.58135350496034,1.9,76.71857847257209,0.0076,76.71857847257209,0.0,91.9,15.2,893
evaluation,2.8kW,Random,2,0,0.911502072934835,0.008747411891818,0,50.86722222222223,2.8,85.67128125749772,0.0111999999999999,85.67128125749772,0.0,84.5,15.2,893
evaluation,7.7kW,Random,2,0,0.9354603442022332,0.0067754373885691,0,52.27282608464426,7.7,76.88038409466097,0.0308,76.88038409466097,0.0,50.1,15.2,893
evaluation,11.5kW,Random,2,0,0.9308290395438767,0.0073296874761581,0,53.28388888888889,11.5,79.9630967881523,0.046,79.9630967881523,0.0,6.4,15.2,893
evaluation,120.0kW,Random,2,0,0.841016441100953,0.0152768669649958,0,82.92149015661562,120.0,114.70045074184756,0.48,114.70045074184756,0.0,72.5,15.2,893
evaluation,250.0kW,Random,2,0,0.93073023933792,0.0079309688881039,0,100.0,250.0,82.02056437634523,1.0,82.02056437634523,0.0,75.5,15.2,893
training,1.9kW,Random,3,1,0.8554198145866394,0.0086273988708853,605,50.85353160925341,1.9,85.36020511803976,0.0076,85.36020511803976,0.2804278091652183,28.6,15.3,901
training,2.8kW,Random,3,0,0.0,0.0,0,51.33777777777778,2.8,0.0,0.0111999999999999,0.0,0.0,84.5,15.2,901
training,7.7kW,Random,3,1,0.8918103575706482,0.0074184848926961,605,53.52137762145936,7.7,80.44600553820455,0.0308,80.44600553820455,0.2706024255630244,69.7,15.3,901
training,11.5kW,Random,3,0,0.0,0.0,0,55.21652777777778,11.5,0.0,0.046,0.0,0.0,6.4,15.2,901
training,120.0kW,Random,3,1,0.2293330430984497,0.0484354235231876,605,100.0,120.0,204.2346977655678,0.48,204.2346977655678,0.227186402594386,66.7,15.3,901
training,250.0kW,Random,3,1,0.8592978715896606,0.0079812668263912,605,100.0,250.0,82.28023914698421,1.0,82.28023914698421,0.2063246100370885,5.1,15.3,901
evaluation,1.9kW,Random,3,0,0.9434208738181344,0.0058098346926271,0,51.16650383147563,1.9,70.04826762911352,0.0076,70.04826762911352,0.0,92.9,15.3,1495
evaluation,2.8kW,Random,3,0,0.9245148538907458,0.0073039359413087,0,51.79900000000001,2.8,78.28417001649021,0.0111999999999999,78.28417001649021,0.0,7.1,15.3,1495
evaluation,7.7kW,Random,3,0,0.9481498622617424,0.0054782200604677,0,54.78973873257047,7.7,69.13000896187833,0.0308,69.13000896187833,0.0,50.9,15.3,1495
evaluation,11.5kW,Random,3,0,0.9320491070262368,0.0062847952358424,0,57.11083333333333,11.5,74.04443822974545,0.046,74.04443822974545,0.0,73.4,15.3,1495
evaluation,120.0kW,Random,3,0,0.8706584857532086,0.0126172984018921,0,100.0,120.0,104.23922249774851,0.48,104.23922249774851,0.0,78.7,15.3,1495
evaluation,250.0kW,Random,3,0,0.945196001404864,0.006216216366738,0,100.0,250.0,72.61438966994267,1.0,72.61438966994267,0.0,83.2,15.3,1495
training,1.9kW,Random,4,1,0.9051719307899476,0.006534909363836,601,51.4445483175002,1.9,74.29084457206513,0.0076,74.29084457206513,0.2345089023486886,22.7,15.3,1503
training,2.8kW,Random,4,1,0.7965660691261292,0.0139737874269485,601,52.22786822512458,2.8,108.28107029072876,0.0111999999999999,108.28107029072876,0.2310721955932426,7.0,15.3,1503
training,7.7kW,Random,4,0,0.0,0.0,0,56.075210954792695,7.7,0.0,0.0308,0.0,0.0,50.9,15.3,1503
training,11.5kW,Random,4,1,0.8915773630142212,0.0062220063991844,601,58.982097674465344,11.5,73.67363581612463,0.046,73.67363581612463,0.2910954607733068,70.1,15.3,1503
training,120.0kW,Random,4,0,0.0,0.0,0,100.0,120.0,0.0,0.48,0.0,0.0,78.7,15.3,1503
training,250.0kW,Random,4,1,0.904935657978058,0.0059209056198596,601,100.0,250.0,70.8685748685227,1.0,70.8685748685227,0.2040981323053265,11.5,15.3,1503
evaluation,1.9kW,Random,4,0,0.947739608669251,0.0050891265273094,0,51.7580483175002,1.9,65.55972688343789,0.0076,65.55972688343789,0.0,90.2,15.3,2096
evaluation,2.8kW,Random,4,0,0.924688417857512,0.0066817258484661,0,52.68986822512458,2.8,74.87551110684068,0.0111999999999999,74.87551110684068,0.0,7.1,15.3,2096
evaluation,7.7kW,Random,4,0,0.9484830110555332,0.0048706317320466,0,57.34571095479269,7.7,65.18377723974922,0.0308,65.18377723974922,0.0,50.3,15.3,2096
evaluation,11.5kW,Random,4,0,0.9442267413576492,0.0052299951203167,0,60.879597674465344,11.5,67.54567064719272,0.046,67.54567064719272,0.0,74.6,15.3,2096
evaluation,120.0kW,Random,4,0,0.8907984997299178,0.0112517029047012,0,100.0,120.0,98.43671324400376,0.48,98.43671324400376,0.0,73.8,15.3,2096
evaluation,250.0kW,Random,4,0,0.9491733268557104,0.005392721388489,0,100.0,250.0,67.63377398381157,1.0,67.63377398381157,0.0,70.0,15.3,2096
training,1.9kW,Random,5,1,0.9200212359428406,0.0055393651127815,602,52.02608912202926,1.9,68.39833140520226,0.0076,68.39833140520226,0.297098178895968,6.0,15.3,2104
training,2.8kW,Random,5,0,0.0,0.0,0,53.15809044734681,2.8,0.0,0.0111999999999999,0.0,0.0,7.1,15.3,2104
training,7.7kW,Random,5,1,0.941196084022522,0.0048954747617244,602,58.58920645825568,7.7,65.34980322264876,0.0308,65.34980322264876,0.2638142650053804,43.9,15.3,2104
training,11.5kW,Random,5,1,0.9051761627197266,0.0055566080845892,602,62.76839257966515,11.5,69.62284396834083,0.046,69.62284396834083,0.2048809655825909,63.2,15.3,2104
training,120.0kW,Random,5,1,0.4128639101982116,0.0406148433685302,602,100.0,120.0,187.020996873304,0.48,187.020996873304,0.2272109451018688,39.5,15.3,2104
training,250.0kW,Random,5,0,0.0,0.0,0,100.0,250.0,0.0,1.0,0.0,0.0,70.0,15.3,2104
