,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,towards,1,1,0,0,22,50.01161111111111,1.9,0.0,50.0,0.0,0,0,0,30
1,training,2.8kW,towards,1,1,0,0,3,50.00233333333333,2.8,0.0,50.0,0.0,0,0,0,30
0,evaluation,1.9kW,towards,1,0,0.9008163106526457,0.01724828965961933,0,50.14408333333333,1.9,120.69479178165793,50.01161111111111,120.69479178165793,0,55.6,14.4,281
1,evaluation,2.8kW,towards,1,0,0.8557716768617363,0.020876558497548103,0,50.19755555555555,2.8,132.35029908057902,50.00233333333333,132.35029908057902,0,8.3,14.4,281
2,evaluation,7.7kW,towards,1,0,0.0,0.0,0,50.489805555555556,7.7,0.0,50.0,0.0,0,0.0,0.0,281
3,evaluation,11.5kW,towards,1,0,0.0,0.0,0,50.66763888888889,11.5,0.0,50.0,0.0,0,0.0,0.0,281
4,evaluation,120.0kW,towards,1,0,0.0,0.0,0,56.3,120.0,0.0,50.0,0.0,0,0.0,0.0,281
5,evaluation,250.0kW,towards,1,0,0.0,0.0,0,61.736111111111114,250.0,0.0,50.0,0.0,0,0.0,0.0,281
0,training,1.9kW,towards,2,1,0.016423311084508896,0.05244480073451996,268,50.26769908569234,1.9,210.45862622650301,50.14408333333333,210.45862622650301,0.23948989368493223,12.2,15.1,297
1,training,2.8kW,towards,2,1,0.022657247260212898,0.0545339472591877,268,50.38531804975964,2.8,213.90894242996245,50.19755555555555,213.90894242996245,0.27781724203468333,28.6,15.1,297
2,training,7.7kW,towards,2,1,0.02580219693481922,0.050238266587257385,246,50.998754251061555,7.7,209.3457744665354,50.489805555555556,209.3457744665354,0.2519703096683022,0.1,15.2,297
3,training,11.5kW,towards,2,1,0.0,0.06188230961561203,226,51.37445827584915,11.5,232.34328930923925,50.66763888888889,232.34328930923925,0.2409301192171332,22.4,15.2,297
4,training,120.0kW,towards,2,0,0.0,0.0,0,63.166666666666664,120.0,0.0,56.3,0.0,0.0,0.0,0.0,297
5,training,250.0kW,towards,2,0,0.0,0.0,0,74.65277777777779,250.0,0.0,61.736111111111114,0.0,0.0,0.0,0.0,297
0,evaluation,1.9kW,towards,2,0,0.9307656022707596,0.007128217723220587,0,50.582782419025676,1.9,77.5900424573985,50.26769908569234,77.5900424573985,0,95.9,16.1,894
1,evaluation,2.8kW,towards,2,0,0.8964258943391349,0.008674274198710918,0,50.849651383092976,2.8,85.31237783624125,50.38531804975964,85.31237783624125,0,92.2,16.1,894
2,evaluation,7.7kW,towards,2,0,0.9371384403417876,0.006739003583788872,0,52.27567091772822,7.7,76.67339962685706,50.998754251061555,76.67339962685706,0,71.9,16.1,894
3,evaluation,11.5kW,towards,2,0,0.934738876686105,0.007221819367259741,0,53.28154160918248,11.5,79.37252330589747,51.37445827584915,79.37252330589747,0,80.4,16.1,894
4,evaluation,120.0kW,towards,2,0,0.8469207952158047,0.015432110987603664,0,83.06666666666666,120.0,115.28177249135473,63.166666666666664,115.28177249135473,0,7.7,16.2,894
5,evaluation,250.0kW,towards,2,0,0.939306585424409,0.0076971943490207195,0,100.0,250.0,80.80269693399896,74.65277777777779,80.80269693399896,0,50.2,16.1,894
0,training,1.9kW,towards,3,0,0.0,0.0,0,50.902087974581235,1.9,0.0,50.582782419025676,0.0,0.0,95.9,16.1,902
1,training,2.8kW,towards,3,1,0.7229572534561157,0.019370608031749725,605,51.282842071008226,2.8,127.48735189299289,50.849651383092976,127.48735189299289,0.22233640248779118,7.8,16.2,902
2,training,7.7kW,towards,3,0,0.0,0.0,0,53.569698695506,7.7,0.0,52.27567091772822,0.0,0.0,71.9,16.1,902
3,training,11.5kW,towards,3,1,0.8426983952522278,0.008520002476871014,605,55.16419183588966,11.5,86.21180476427395,53.28154160918248,86.21180476427395,0.2974531964531535,45.3,16.2,902
4,training,120.0kW,towards,3,1,0.34040963649749756,0.04563083127140999,605,100.0,120.0,198.23355366243612,83.06666666666666,198.23355366243612,0.24721996743069563,63.8,16.2,902
5,training,250.0kW,towards,3,1,0.8788071870803833,0.007557127624750137,605,100.0,250.0,80.0641336276468,100.0,80.0641336276468,0.2717047506230085,28.5,16.2,902
0,evaluation,1.9kW,towards,3,0,0.9450577344530634,0.005733312573283911,0,51.21453241902568,1.9,69.58543094790197,50.902087974581235,69.58543094790197,0,34.0,16.2,1495
1,evaluation,2.8kW,towards,3,0,0.9272864396102078,0.007024838123470545,0,51.74328651545267,2.8,76.77390557036095,51.282842071008226,76.77390557036095,0,8.0,16.2,1495
2,evaluation,7.7kW,towards,3,0,0.9464680536724148,0.005467023700475693,0,54.835920917728224,7.7,69.0593290385316,53.569698695506,69.0593290385316,0,45.1,16.2,1495
3,evaluation,11.5kW,towards,3,0,0.9427468991711233,0.006077369675040245,0,57.05530294700077,11.5,72.81229223310723,55.16419183588966,72.81229223310723,0,65.2,16.2,1495
4,evaluation,120.0kW,towards,3,0,0.8660169847241513,0.012601678259670734,0,100.0,120.0,104.17467873901163,100.0,104.17467873901163,0,86.9,16.2,1495
5,evaluation,250.0kW,towards,3,0,0.9437095145831611,0.006056055426597595,0,100.0,250.0,71.67282965749692,100.0,71.67282965749692,0,87.1,16.2,1495
0,training,1.9kW,towards,4,0,0.0,0.0,0,51.53119908569235,1.9,0.0,51.21453241902568,0.0,0.0,34.0,16.2,1502
1,training,2.8kW,towards,4,1,0.7586972117424011,0.015792200341820717,600,52.16504521142308,2.8,115.11099187309057,51.74328651545267,115.11099187309057,0.2694478241775644,7.9,16.2,1502
2,training,7.7kW,towards,4,0,0.0,0.0,0,56.119254251061555,7.7,0.0,54.835920917728224,0.0,0.0,45.1,16.2,1502
3,training,11.5kW,towards,4,1,0.8880621194839478,0.006322088185697794,600,58.926367944351746,11.5,74.26379711085735,57.05530294700077,74.26379711085735,0.273610015894121,75.7,16.2,1502
4,training,120.0kW,towards,4,1,0.4133157432079315,0.039609260857105255,600,100.0,120.0,184.69126049157097,100.0,184.69126049157097,0.2643855617425047,45.4,16.2,1502
5,training,250.0kW,towards,4,1,0.9041224718093872,0.005758455488830805,600,100.0,250.0,69.88961326478585,100.0,69.88961326478585,0.2235763386789297,26.8,16.2,1502
0,evaluation,1.9kW,towards,4,0,0.9467588412080121,0.005098768975585699,0,51.84206019680346,1.9,65.62180601590933,51.53119908569235,65.62180601590933,0,36.6,16.2,2092
1,evaluation,2.8kW,towards,4,0,0.9356501919232368,0.006247597746551037,0,52.623156322534186,2.8,72.40224012301087,52.16504521142308,72.40224012301087,0,8.4,16.2,2092
2,evaluation,7.7kW,towards,4,0,0.9477782862257861,0.004931547679007053,0,57.379059806617114,7.7,65.59013040898667,56.119254251061555,65.59013040898667,0,26.9,16.2,2092
3,evaluation,11.5kW,towards,4,0,0.9363310059334502,0.005275807809084654,0,60.80789572212952,11.5,67.84086229627283,58.926367944351746,67.84086229627283,0,82.6,16.2,2092
4,evaluation,120.0kW,towards,4,0,0.8844822101363108,0.011366395279765129,0,100.0,120.0,98.93714041051143,100.0,98.93714041051143,0,83.1,16.2,2092
5,evaluation,250.0kW,towards,4,0,0.9483155593870961,0.005264311097562313,0,100.0,250.0,66.82368225193336,100.0,66.82368225193336,0,83.0,16.2,2092
0,training,1.9kW,towards,5,0,0.0,0.0,0,52.15714353013679,1.9,0.0,51.84206019680346,0.0,0.0,36.6,16.2,2100
1,training,2.8kW,towards,5,1,0.7992666959762573,0.012800132855772972,597,53.05285936239573,2.8,103.63410767422782,52.623156322534186,103.63410767422782,0.2088258902821844,7.5,16.2,2100
2,training,7.7kW,towards,5,0,0.0,0.0,0,58.65597647328378,7.7,0.0,57.379059806617114,0.0,0.0,26.9,16.2,2100
3,training,11.5kW,towards,5,1,0.8982732892036438,0.005611761938780546,597,62.67037575419786,11.5,69.96752245054017,60.80789572212952,69.96752245054017,0.2689646307436817,79.4,16.2,2100
4,training,120.0kW,towards,5,1,0.457764208316803,0.0372261181473732,597,100.0,120.0,179.04898025575974,100.0,179.04898025575974,0.2528448348172091,73.1,16.2,2100
5,training,250.0kW,towards,5,1,0.9146465063095093,0.005024211946874857,597,100.0,250.0,65.28202329913707,100.0,65.28202329913707,0.21174216990962974,21.3,16.2,2100
0,evaluation,1.9kW,towards,5,0,0.951989649890384,0.004519496113061905,0,52.4680046412479,1.9,61.78179470316215,52.15714353013679,61.78179470316215,0,67.4,16.2,2689
1,evaluation,2.8kW,towards,5,0,0.9369359520537358,0.00579467648640275,0,53.51097047350684,2.8,69.72845956978503,53.05285936239573,69.72845956978503,0,16.3,16.2,2689
2,evaluation,7.7kW,towards,5,0,0.9503720837178649,0.00441760616376996,0,59.91578202883934,7.7,62.07837983228708,58.65597647328378,62.07837983228708,0,8.6,16.3,2689
3,evaluation,11.5kW,towards,5,0,0.9425954366407554,0.004808703903108835,0,64.55190353197564,11.5,64.76806081781677,62.67037575419786,64.76806081781677,0,63.8,16.2,2689
4,evaluation,120.0kW,towards,5,0,0.8961790358149265,0.010345355607569218,0,100.0,120.0,94.38884851267596,100.0,94.38884851267596,0,79.7,16.2,2689
5,evaluation,250.0kW,towards,5,0,0.9539716191028926,0.0049865394830703735,0,100.0,250.0,65.0368144796399,100.0,65.0368144796399,0,73.6,16.2,2689
0,training,1.9kW,towards,6,0,0.0,0.0,0,52.783087974581235,1.9,0.0,52.4680046412479,0.0,0.0,67.4,16.2,2697
1,training,2.8kW,towards,6,1,0.8186798095703125,0.011637494899332523,597,53.93801421711561,2.8,98.8155348123682,53.51097047350684,98.8155348123682,0.22486184758532793,8.0,16.3,2697
2,training,7.7kW,towards,6,0,0.0,0.0,0,61.192698695506,7.7,0.0,59.91578202883934,0.0,0.0,8.6,16.3,2697
3,training,11.5kW,towards,6,1,0.9101808667182922,0.005292152054607868,597,66.41578165531897,11.5,67.9458651998008,64.55190353197564,67.9458651998008,0.26053392958800986,58.0,16.3,2697
4,training,120.0kW,towards,6,1,0.5154337286949158,0.03445146977901459,597,100.0,120.0,172.24707414110375,100.0,172.24707414110375,0.263785492911208,75.3,16.3,2697
5,training,250.0kW,towards,6,1,0.9260594248771667,0.004662021063268185,597,100.0,250.0,62.884953754675436,100.0,62.884953754675436,0.20854069193695451,20.8,16.3,2697
0,evaluation,1.9kW,towards,6,0,0.9562815130069547,0.004309867508709431,0,53.093949085692344,1.9,60.331965101620426,52.783087974581235,60.331965101620426,0,7.0,16.2,3285
1,evaluation,2.8kW,towards,6,0,0.9371833050788622,0.005568663123995066,0,54.39612532822672,2.8,68.35510373166589,53.93801421711561,68.35510373166589,0,17.6,16.2,3285
2,evaluation,7.7kW,towards,6,0,0.9593825850370048,0.004219698719680309,0,62.45250425106156,7.7,60.671900384819295,61.192698695506,60.671900384819295,0,7.4,16.2,3285
3,evaluation,11.5kW,towards,6,0,0.9564102546663457,0.004361819010227919,0,68.29730943309674,11.5,61.68516016422739,66.41578165531897,61.68516016422739,0,70.6,16.2,3285
4,evaluation,120.0kW,towards,6,0,0.8955634317923163,0.009723945520818233,0,100.0,120.0,91.5101431503652,100.0,91.5101431503652,0,79.2,16.2,3285
5,evaluation,250.0kW,towards,6,0,0.9580502138998733,0.0045209224335849285,0,100.0,250.0,61.92601848969877,100.0,61.92601848969877,0,97.2,16.2,3285
0,training,1.9kW,towards,7,0,0.0,0.0,0,53.40903241902568,1.9,0.0,53.093949085692344,0.0,0.0,7.0,16.2,3293
1,training,2.8kW,towards,7,1,0.8279001712799072,0.01091146469116211,597,54.816392526419364,2.8,95.68348821979535,54.39612532822672,95.68348821979535,0.26572543803429216,7.7,16.2,3293
2,training,7.7kW,towards,7,0,0.0,0.0,0,63.72942091772823,7.7,0.0,62.45250425106156,0.0,0.0,7.4,16.2,3293
3,training,11.5kW,towards,7,1,0.9176770448684692,0.004963304847478867,597,70.15770674221069,11.5,65.80097843898125,68.29730943309674,65.80097843898125,0.2815237641369766,71.9,16.2,3293
4,training,120.0kW,towards,7,1,0.5370027422904968,0.03349098190665245,597,100.0,120.0,169.82902508787652,100.0,169.82902508787652,0.2437358854600013,55.9,16.2,3293
5,training,250.0kW,towards,7,1,0.9275068044662476,0.0044803679920732975,597,100.0,250.0,61.64764250126882,100.0,61.64764250126882,0.22884403038070525,21.6,16.2,3293
0,evaluation,1.9kW,towards,7,0,0.9544960263397958,0.004155847243964672,0,53.71989353013679,1.9,59.24412632666674,53.40903241902568,59.24412632666674,0,6.7,16.3,3883
1,evaluation,2.8kW,towards,7,0,0.9426573207463114,0.005134741310030222,0,55.27450363753047,2.8,65.63791209833474,54.816392526419364,65.63791209833474,0,27.8,16.3,3883
2,evaluation,7.7kW,towards,7,0,0.9547294142071662,0.00392767833545804,0,64.98922647328378,7.7,58.534893542286675,63.72942091772823,58.534893542286675,0,77.2,16.3,3883
3,evaluation,11.5kW,towards,7,0,0.9557055086387974,0.00414931820705533,0,72.03923451998847,11.5,60.16379836607691,70.15770674221069,60.16379836607691,0,83.2,16.3,3883
4,evaluation,120.0kW,towards,7,0,0.9024536393665686,0.009190415032207966,0,100.0,120.0,88.96425337795505,100.0,88.96425337795505,0,70.9,16.3,3883
5,evaluation,250.0kW,towards,7,0,0.9592362585247337,0.004351625218987465,0,100.0,250.0,60.755468291991185,100.0,60.755468291991185,0,86.7,16.3,3883
0,training,1.9kW,towards,8,0,0.0,0.0,0,54.03497686347012,1.9,0.0,53.71989353013679,0.0,0.0,6.7,16.3,3891
1,training,2.8kW,towards,8,1,0.8454195857048035,0.009619481861591339,597,55.69259235657657,2.8,89.84032487062468,55.27450363753047,89.84032487062468,0.2788619957019283,7.7,16.3,3891
2,training,7.7kW,towards,8,0,0.0,0.0,0,66.26614313995044,7.7,0.0,64.98922647328378,0.0,0.0,77.2,16.3,3891
3,training,11.5kW,towards,8,1,0.91651850938797,0.005063280463218689,597,73.91001765253452,11.5,66.4603873880645,72.03923451998847,66.4603873880645,0.21889568313937097,74.1,16.3,3891
4,training,120.0kW,towards,8,1,0.5752590894699097,0.03056240826845169,597,100.0,120.0,162.23395761140236,100.0,162.23395761140236,0.2675058672783411,81.4,16.3,3891
5,training,250.0kW,towards,8,1,0.9292266964912415,0.0044532110914587975,597,100.0,250.0,61.46052578224581,100.0,61.46052578224581,0.29384447464253094,4.4,16.3,3891
0,evaluation,1.9kW,towards,8,0,0.958863241907189,0.003870361717417836,0,54.34583797458123,1.9,57.17304052107186,54.03497686347012,57.17304052107186,0,83.9,16.2,4480
1,evaluation,2.8kW,towards,8,0,0.9469175655979072,0.004901080392301083,0,56.15070346768768,2.8,64.12706846287749,55.69259235657657,64.12706846287749,0,16.4,16.2,4480
2,evaluation,7.7kW,towards,8,0,0.9612193467524707,0.003734587924554944,0,67.525948695506,7.7,57.07793079214638,66.26614313995044,57.07793079214638,0,10.4,16.2,4480
3,evaluation,11.5kW,towards,8,0,0.9565653936028055,0.003985918127000332,0,75.7915454303123,11.5,58.96727561620514,73.91001765253452,58.96727561620514,0,85.0,16.2,4480
4,evaluation,120.0kW,towards,8,0,0.8982425551814703,0.008657067082822323,0,100.0,120.0,86.3442392904892,100.0,86.3442392904892,0,83.6,16.2,4480
5,evaluation,250.0kW,towards,8,0,0.9570532711876178,0.004069619346410036,0,100.0,250.0,58.75387633184891,100.0,58.75387633184891,0,93.9,16.2,4480
0,training,1.9kW,towards,9,0,0.0,0.0,0,54.66092130791456,1.9,0.0,54.34583797458123,0.0,0.0,83.9,16.2,4488
1,training,2.8kW,towards,9,1,0.8371095657348633,0.00993526540696621,597,56.57844714097272,2.8,91.30303418456279,56.15070346768768,91.30303418456279,0.22064116612035017,8.1,16.2,4488
2,training,7.7kW,towards,9,0,0.0,0.0,0,68.80286536217267,7.7,0.0,67.525948695506,0.0,0.0,10.4,16.2,4488
3,training,11.5kW,towards,9,1,0.9234567880630493,0.004713704809546471,597,77.6547366703671,11.5,64.12510173743759,75.7915454303123,64.12510173743759,0.2646759393679963,62.4,16.2,4488
4,training,120.0kW,towards,9,1,0.5749273300170898,0.03064623661339283,597,100.0,120.0,162.45629760544244,100.0,162.45629760544244,0.26226490760120835,59.8,16.2,4488
5,training,250.0kW,towards,9,1,0.9320786595344543,0.004270481411367655,597,100.0,250.0,60.18635578650622,100.0,60.18635578650622,0.29090052787475507,11.9,16.2,4488
0,evaluation,1.9kW,towards,9,0,0.9584070018023527,0.0036987122148275375,0,54.97178241902567,1.9,55.890858705757594,54.66092130791456,55.890858705757594,0,6.3,16.2,5076
1,evaluation,2.8kW,towards,9,0,0.9465803088323183,0.004526464734226465,0,57.03655825208383,2.8,61.62757008061507,56.57844714097272,61.62757008061507,0,65.4,16.2,5076
2,evaluation,7.7kW,towards,9,0,0.961102612117477,0.0036613834090530872,0,70.06267091772823,7.7,56.51574811667908,68.80286536217267,56.51574811667908,0,6.0,16.2,5076
