,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,towards,3,0,0.0,0.0,0,50.88382368457867,1.9,0.0,50.569268129023115,50.569268129023115,0.0,76.7,16.0,887
1,training,2.8kW,towards,3,0,0.0,0.0,0,51.30254184159021,2.8,0.0,50.838986286034654,50.838986286034654,0.0,91.3,16.0,887
2,training,7.7kW,towards,3,1,0.8834572434425354,0.010496574454009533,596,53.46645461406924,7.7,95.69090711453174,52.229432745421235,52.229432745421235,0.2280558269583524,31.8,16.0,887
3,training,11.5kW,towards,3,1,0.8282296657562256,0.009342574514448643,596,55.08231003136347,11.5,90.27763251839494,53.223552815489995,53.223552815489995,0.27260742089845097,31.3,16.0,887
4,training,120.0kW,towards,3,1,0.24525663256645203,0.04953477159142494,596,100.0,120.0,206.5394701702067,82.36666666666667,82.36666666666667,0.26723165770406465,24.8,16.0,887
5,training,250.0kW,towards,3,1,0.8477761149406433,0.009724386967718601,596,100.0,250.0,90.82193416727368,100.0,100.0,0.24800079616056986,5.6,16.0,887
0,evaluation,1.9kW,towards,3,0,0.9425187598772752,0.006045020651072264,0,51.192573684578676,1.9,71.45200267375465,50.88382368457867,50.88382368457867,0,54.6,16.0,1472
1,evaluation,2.8kW,towards,3,0,0.9176173140125616,0.0073432307690382,0,51.75754184159021,2.8,78.49447009914849,51.30254184159021,51.30254184159021,0,58.3,16.0,1472
2,evaluation,7.7kW,towards,3,0,0.943106853286891,0.005541956517845392,0,54.71770461406924,7.7,69.53099323382008,53.46645461406924,53.46645461406924,0,5.3,16.0,1472
3,evaluation,11.5kW,towards,3,0,0.9364519115474174,0.006124028470367193,0,56.95106003136347,11.5,73.09126473317892,55.08231003136347,55.08231003136347,0,74.7,16.0,1472
4,evaluation,120.0kW,towards,3,0,0.8776382011798546,0.01271764375269413,0,100.0,120.0,104.65290878671334,100.0,100.0,0,89.6,16.0,1472
5,evaluation,250.0kW,towards,3,0,0.9427263969226817,0.006343689281493425,0,100.0,250.0,73.35514528527133,100.0,100.0,0,70.3,16.0,1472
0,training,1.9kW,towards,4,0,0.0,0.0,0,51.5055459068009,1.9,0.0,51.192573684578676,51.192573684578676,0.0,54.6,16.0,1479
1,training,2.8kW,towards,4,0,0.0,0.0,0,52.21876406381243,2.8,0.0,51.75754184159021,51.75754184159021,0.0,58.3,16.0,1479
2,training,7.7kW,towards,4,1,0.9250659942626953,0.006097737234085798,593,55.944994387507506,7.7,72.93420091135674,54.71770461406924,54.71770461406924,0.2493369572044517,29.6,16.0,1479
3,training,11.5kW,towards,4,1,0.8935557007789612,0.006006583571434021,593,58.809393854227,11.5,72.38701000899192,56.95106003136347,56.95106003136347,0.21837814113203907,64.4,16.0,1479
4,training,120.0kW,towards,4,1,0.36418604850769043,0.046182628720998764,593,100.0,120.0,199.42853590312646,100.0,100.0,0.2751919050237371,25.7,16.0,1479
5,training,250.0kW,towards,4,1,0.903822124004364,0.0059111276641488075,593,100.0,250.0,70.81003347665676,100.0,100.0,0.20119262299807664,5.7,16.0,1479
