,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,towards,1,1,0,0,22,50.01161111111111,1.9,0.0,25.339285714285715,0.0,0,0,0,30
1,training,2.8kW,towards,1,1,0,0,2,50.001555555555555,2.8,0.0,25.5,0.0,0,0,0,30
0,evaluation,1.9kW,towards,1,0,0.8923392887302516,0.02018451876938343,0,50.14408333333333,1.9,130.56438012103163,25.009605555555552,130.56438012103163,0,7.1,14.7,280
1,evaluation,2.8kW,towards,1,0,0.8570680460865424,0.023069143295288086,0,50.196777777777775,2.8,139.1269316012225,25.00637777777778,139.1269316012225,0,59.0,14.7,280
2,evaluation,7.7kW,towards,1,0,0.0,0.0,0,50.489805555555556,7.7,0.0,25.0154,0.0,0,0.0,0.0,280
3,evaluation,11.5kW,towards,1,0,0.0,0.0,0,50.66763888888889,11.5,0.0,25.023,0.0,0,0.0,0.0,280
4,evaluation,120.0kW,towards,1,0,0.0,0.0,0,56.3,120.0,0.0,25.24,0.0,0,0.0,0.0,280
5,evaluation,250.0kW,towards,1,0,0.0,0.0,0,61.736111111111114,250.0,0.0,25.5,0.0,0,0.0,0.0,280
0,training,1.9kW,towards,2,1,0.3281535804271698,0.07055973261594772,265,50.2640299134942,1.9,244.11472372197755,25.075841666666662,244.11472372197755,0.2705370242296603,47.3,15.3,294
1,training,2.8kW,towards,2,1,0.2878504693508148,0.07121258974075317,265,50.38802024871635,2.8,244.44089407772464,25.10398888888889,244.44089407772464,0.20198907404205424,13.6,15.4,294
2,training,7.7kW,towards,2,1,0.3557606637477875,0.0693717673420906,243,50.995656186327665,7.7,246.00178347214637,25.260302777777778,246.00178347214637,0.20591658115398237,16.4,15.5,294
3,training,11.5kW,towards,2,1,0.15604057908058167,0.07487166672945023,223,51.36201785295348,11.5,255.567501262262,25.356819444444444,255.567501262262,0.29029475052688786,0.5,15.5,294
4,training,120.0kW,towards,2,0,0.0,0.0,0,63.06666666666666,120.0,0.0,28.389999999999997,0.0,0.0,0.0,0.0,294
5,training,250.0kW,towards,2,0,0.0,0.0,0,74.44444444444444,250.0,0.0,31.368055555555557,0.0,0.0,0.0,0.0,294
0,evaluation,1.9kW,towards,2,0,0.9288098180417576,0.007209720555692911,0,50.571196580160866,1.9,78.0323574053518,25.135814956747097,78.0323574053518,0,89.3,16.4,877
1,evaluation,2.8kW,towards,2,0,0.9136117800172019,0.008557841181755066,0,50.84068691538302,2.8,84.73787813368163,25.199610124358177,84.73787813368163,0,89.3,16.4,877
2,evaluation,7.7kW,towards,2,0,0.9397396886622644,0.006776575930416584,0,52.240489519661,7.7,76.8868432981514,25.513228093163832,76.8868432981514,0,81.8,16.4,877
3,evaluation,11.5kW,towards,2,0,0.9264708506961035,0.00728980079293251,0,53.221184519620145,11.5,79.74522844985418,25.70400892647674,79.74522844985418,0,81.5,16.4,877
