,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,towards,1,1,0,0,22,50.01161111111111,1.9,0.0,0.6785714285714286,0.6785714285714286,0,0,0,30
1,training,2.8kW,towards,1,1,0,0,3,50.00233333333333,2.8,0.0,1.0,1.0,0,0,0,30
0,evaluation,1.9kW,towards,1,0,0.8966955213012007,0.01884051226079464,0,50.14144444444444,1.9,126.14262513317607,0.0076,0.0076,0,56.1,13.1,276
1,evaluation,2.8kW,towards,1,0,0.8563039614167404,0.021001992747187614,0,50.193666666666665,2.8,132.74730892370002,0.011199999999999998,0.011199999999999998,0,8.2,13.1,276
2,evaluation,7.7kW,towards,1,0,0.0,0.0,0,50.48125,7.7,0.0,0.0308,0.0308,0,0.0,0.0,276
3,evaluation,11.5kW,towards,1,0,0.0,0.0,0,50.651666666666664,11.5,0.0,0.046,0.046,0,0.0,0.0,276
4,evaluation,120.0kW,towards,1,0,0.0,0.0,0,56.13333333333333,120.0,0.0,0.48,0.48,0,0.0,0.0,276
5,evaluation,250.0kW,towards,1,0,0.0,0.0,0,61.388888888888886,250.0,0.0,1.0,1.0,0,0.0,0.0,276
0,training,1.9kW,towards,2,0,0.0,0.0,0,50.28130555555555,1.9,0.0,0.0076,0.0076,0.0,56.1,13.1,294
1,training,2.8kW,towards,2,0,0.0,0.0,0,50.39977777777778,2.8,0.0,0.011199999999999998,0.011199999999999998,0.0,8.2,13.1,294
2,training,7.7kW,towards,2,1,0.17253237962722778,0.10512478649616241,244,50.98792267795016,7.7,302.83037867533415,0.0308,0.0308,0.2245014728664912,83.9,14.7,294
3,training,11.5kW,towards,2,1,0.0025450438261032104,0.09751889109611511,223,51.34841428717374,11.5,291.66965862263186,0.046,0.046,0.2520563505584696,0.6,14.7,294
4,training,120.0kW,towards,2,1,0.0,0.1033453717827797,203,62.88356174520139,120.0,298.32763977442875,0.48,0.48,0.29151584864529695,0.2,14.7,294
5,training,250.0kW,towards,2,1,0.011522526852786541,0.09363265335559845,183,74.08448441391046,250.0,281.820963583276,1.0,1.0,0.25057983564125,5.9,14.7,294
0,evaluation,1.9kW,towards,2,0,0.934413541979732,0.006997924763709307,0,50.588472222222215,1.9,76.87765823932916,0.0076,0.0076,0,81.0,14.8,877
1,evaluation,2.8kW,towards,2,0,0.9086417421833587,0.008649851195514202,0,50.852444444444444,2.8,85.19219180595934,0.011199999999999998,0.011199999999999998,0,83.6,14.8,877
2,evaluation,7.7kW,towards,2,0,0.9319956835677807,0.0066446345299482346,0,52.23275601128349,7.7,76.13466227683368,0.0308,0.0308,0,47.7,14.8,877
3,evaluation,11.5kW,towards,2,0,0.932282997031605,0.0071295336820185184,0,53.207580953840406,11.5,78.8637526669315,0.046,0.046,0,6.6,14.8,877
