,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,random,1,1,0,0,22,50.01161111111111,1.9,0.0,0.6785714285714286,0.0,0,0,0,30
1,training,2.8kW,random,1,1,0,0,3,50.00233333333333,2.8,0.0,1.0,0.0,0,0,0,30
0,evaluation,1.9kW,random,1,0,0.9007230897102426,0.016295718029141426,0,50.143027777777775,1.9,117.3146534513473,0.0076,117.3146534513473,0,25.7,13.5,279
1,evaluation,2.8kW,random,1,0,0.8625149127754886,0.01998157799243927,0,50.196,2.8,129.48228799347086,0.011199999999999998,129.48228799347086,0,7.1,13.5,279
2,evaluation,7.7kW,random,1,0,0.0,0.0,0,50.48766666666667,7.7,0.0,0.0308,0.0,0,0.0,0.0,279
3,evaluation,11.5kW,random,1,0,0.0,0.0,0,50.66125,11.5,0.0,0.046,0.0,0,0.0,0.0,279
4,evaluation,120.0kW,random,1,0,0.0,0.0,0,56.233333333333334,120.0,0.0,0.48,0.0,0,0.0,0.0,279
5,evaluation,250.0kW,random,1,0,0.0,0.0,0,61.59722222222222,250.0,0.0,1.0,0.0,0,0.0,0.0,279
0,training,1.9kW,random,2,1,0.10761857777833939,0.043457165360450745,267,50.26679794940478,1.9,191.57825302989804,0.0076,191.57825302989804,0.2311886971639933,14.0,14.5,296
1,training,2.8kW,random,2,0,0.0,0.0,0,50.403666666666666,2.8,0.0,0.011199999999999998,0.0,0.0,7.1,13.5,296
2,training,7.7kW,random,2,1,0.1319730579853058,0.0402904637157917,246,50.99804830686648,7.7,187.47700596407333,0.0308,187.47700596407333,0.23100038731986852,0.2,14.7,296
3,training,11.5kW,random,2,0,0.0,0.0,0,51.38,11.5,0.0,0.046,0.0,0.0,0.0,0.0,296
4,training,120.0kW,random,2,1,1.3320888683665544e-05,0.07486758381128311,205,63.05482348994895,120.0,253.9188163506912,0.48,253.9188163506912,0.20797773748189358,0.2,14.7,296
5,training,250.0kW,random,2,1,0.02555258572101593,0.04899406060576439,185,74.43242754556042,250.0,203.85968449473816,1.0,203.85968449473816,0.23384235666197908,10.1,14.7,296
0,evaluation,1.9kW,random,2,0,0.9323180944047688,0.006968993693590164,0,50.58135350496034,1.9,76.71857847257209,0.0076,76.71857847257209,0,91.9,15.2,893
1,evaluation,2.8kW,random,2,0,0.911502072934835,0.008747411891818047,0,50.867222222222225,2.8,85.67128125749772,0.011199999999999998,85.67128125749772,0,84.5,15.2,893
2,evaluation,7.7kW,random,2,0,0.9354603442022333,0.006775437388569117,0,52.27282608464426,7.7,76.88038409466097,0.0308,76.88038409466097,0,50.1,15.2,893
3,evaluation,11.5kW,random,2,0,0.9308290395438769,0.007329687476158142,0,53.28388888888889,11.5,79.9630967881523,0.046,79.9630967881523,0,6.4,15.2,893
4,evaluation,120.0kW,random,2,0,0.841016441100953,0.015276866964995861,0,82.92149015661562,120.0,114.70045074184755,0.48,114.70045074184755,0,72.5,15.2,893
5,evaluation,250.0kW,random,2,0,0.9307302393379201,0.007930968888103962,0,100.0,250.0,82.02056437634523,1.0,82.02056437634523,0,75.5,15.2,893
0,training,1.9kW,random,3,1,0.8554198145866394,0.008627398870885372,605,50.85353160925341,1.9,85.36020511803976,0.0076,85.36020511803976,0.2804278091652183,28.6,15.3,901
1,training,2.8kW,random,3,0,0.0,0.0,0,51.33777777777778,2.8,0.0,0.011199999999999998,0.0,0.0,84.5,15.2,901
2,training,7.7kW,random,3,1,0.8918103575706482,0.007418484892696142,605,53.52137762145936,7.7,80.44600553820455,0.0308,80.44600553820455,0.2706024255630244,69.7,15.3,901
3,training,11.5kW,random,3,0,0.0,0.0,0,55.21652777777778,11.5,0.0,0.046,0.0,0.0,6.4,15.2,901
4,training,120.0kW,random,3,1,0.2293330430984497,0.04843542352318764,605,100.0,120.0,204.2346977655678,0.48,204.2346977655678,0.227186402594386,66.7,15.3,901
5,training,250.0kW,random,3,1,0.8592978715896606,0.00798126682639122,605,100.0,250.0,82.28023914698421,1.0,82.28023914698421,0.20632461003708857,5.1,15.3,901
0,evaluation,1.9kW,random,3,0,0.9434208738181343,0.0058098346926271915,0,51.16650383147563,1.9,70.04826762911352,0.0076,70.04826762911352,0,92.9,15.3,1495
1,evaluation,2.8kW,random,3,0,0.9245148538907458,0.007303935941308737,0,51.79900000000001,2.8,78.28417001649021,0.011199999999999998,78.28417001649021,0,7.1,15.3,1495
2,evaluation,7.7kW,random,3,0,0.9481498622617425,0.00547822006046772,0,54.78973873257047,7.7,69.13000896187833,0.0308,69.13000896187833,0,50.9,15.3,1495
3,evaluation,11.5kW,random,3,0,0.9320491070262369,0.006284795235842466,0,57.11083333333333,11.5,74.04443822974545,0.046,74.04443822974545,0,73.4,15.3,1495
4,evaluation,120.0kW,random,3,0,0.8706584857532086,0.012617298401892185,0,100.0,120.0,104.23922249774851,0.48,104.23922249774851,0,78.7,15.3,1495
5,evaluation,250.0kW,random,3,0,0.945196001404864,0.006216216366738081,0,100.0,250.0,72.61438966994267,1.0,72.61438966994267,0,83.2,15.3,1495
0,training,1.9kW,random,4,1,0.9051719307899475,0.00653490936383605,601,51.4445483175002,1.9,74.29084457206513,0.0076,74.29084457206513,0.23450890234868865,22.7,15.3,1503
1,training,2.8kW,random,4,1,0.7965660691261292,0.013973787426948547,601,52.22786822512458,2.8,108.28107029072876,0.011199999999999998,108.28107029072876,0.23107219559324263,7.0,15.3,1503
2,training,7.7kW,random,4,0,0.0,0.0,0,56.075210954792695,7.7,0.0,0.0308,0.0,0.0,50.9,15.3,1503
3,training,11.5kW,random,4,1,0.8915773630142212,0.006222006399184465,601,58.982097674465344,11.5,73.67363581612463,0.046,73.67363581612463,0.29109546077330684,70.1,15.3,1503
4,training,120.0kW,random,4,0,0.0,0.0,0,100.0,120.0,0.0,0.48,0.0,0.0,78.7,15.3,1503
5,training,250.0kW,random,4,1,0.9049356579780579,0.0059209056198596954,601,100.0,250.0,70.8685748685227,1.0,70.8685748685227,0.20409813230532659,11.5,15.3,1503
0,evaluation,1.9kW,random,4,0,0.947739608669251,0.005089126527309418,0,51.7580483175002,1.9,65.55972688343789,0.0076,65.55972688343789,0,90.2,15.3,2096
1,evaluation,2.8kW,random,4,0,0.9246884178575119,0.006681725848466158,0,52.689868225124584,2.8,74.87551110684068,0.011199999999999998,74.87551110684068,0,7.1,15.3,2096
2,evaluation,7.7kW,random,4,0,0.9484830110555332,0.004870631732046604,0,57.34571095479269,7.7,65.18377723974922,0.0308,65.18377723974922,0,50.3,15.3,2096
3,evaluation,11.5kW,random,4,0,0.9442267413576492,0.005229995120316744,0,60.879597674465344,11.5,67.54567064719272,0.046,67.54567064719272,0,74.6,15.3,2096
4,evaluation,120.0kW,random,4,0,0.8907984997299178,0.011251702904701233,0,100.0,120.0,98.43671324400377,0.48,98.43671324400377,0,73.8,15.3,2096
5,evaluation,250.0kW,random,4,0,0.9491733268557105,0.005392721388489008,0,100.0,250.0,67.63377398381157,1.0,67.63377398381157,0,70.0,15.3,2096
0,training,1.9kW,random,5,1,0.9200212359428406,0.005539365112781525,602,52.02608912202926,1.9,68.39833140520226,0.0076,68.39833140520226,0.29709817889596807,6.0,15.3,2104
1,training,2.8kW,random,5,0,0.0,0.0,0,53.15809044734681,2.8,0.0,0.011199999999999998,0.0,0.0,7.1,15.3,2104
2,training,7.7kW,random,5,1,0.941196084022522,0.004895474761724472,602,58.58920645825568,7.7,65.34980322264876,0.0308,65.34980322264876,0.26381426500538047,43.9,15.3,2104
3,training,11.5kW,random,5,1,0.9051761627197266,0.005556608084589243,602,62.76839257966515,11.5,69.62284396834083,0.046,69.62284396834083,0.20488096558259097,63.2,15.3,2104
4,training,120.0kW,random,5,1,0.41286391019821167,0.04061484336853027,602,100.0,120.0,187.02099687330397,0.48,187.02099687330397,0.22721094510186887,39.5,15.3,2104
5,training,250.0kW,random,5,0,0.0,0.0,0,100.0,250.0,0.0,1.0,0.0,0.0,70.0,15.3,2104
0,evaluation,1.9kW,random,5,0,0.9526140217015818,0.0046356553211808205,0,52.33906134425148,1.9,62.570709550969575,0.0076,62.570709550969575,0,84.5,15.3,2698
1,evaluation,2.8kW,random,5,0,0.9349357981325119,0.005691107362508774,0,53.61931266956903,2.8,69.10251644590927,0.011199999999999998,69.10251644590927,0,7.5,15.3,2698
2,evaluation,7.7kW,random,5,0,0.9558356802135735,0.004455421585589647,0,59.85756756936679,7.7,62.34351411910177,0.0308,62.34351411910177,0,21.1,15.3,2698
