,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,towards,1,1,0,0,22,50.01161111111111,1.9,0.0,0.6785714285714286,0.0,0,0,0,30
1,training,2.8kW,towards,1,1,0,0,2,50.001555555555555,2.8,0.0,1.0,0.0,0,0,0,30
0,evaluation,1.9kW,towards,1,0,0.894287540693823,0.01817529834806919,0,50.140388888888886,1.9,123.89571480944635,0.0076,123.89571480944635,0,6.7,13.6,274
1,evaluation,2.8kW,towards,1,0,0.8651807032289355,0.020003454759716988,0,50.19133333333333,2.8,129.55315023907792,0.011199999999999998,129.55315023907792,0,57.6,13.6,274
2,evaluation,7.7kW,towards,1,0,0.0,0.0,0,50.474833333333336,7.7,0.0,0.0308,0.0,0,0.0,0.0,274
3,evaluation,11.5kW,towards,1,0,0.0,0.0,0,50.64527777777778,11.5,0.0,0.046,0.0,0,0.0,0.0,274
4,evaluation,120.0kW,towards,1,0,0.0,0.0,0,56.06666666666666,120.0,0.0,0.48,0.0,0,0.0,0.0,274
5,evaluation,250.0kW,towards,1,0,0.0,0.0,0,61.25,250.0,0.0,1.0,0.0,0,0.0,0.0,274
0,training,1.9kW,towards,2,1,0.18891136348247528,0.07264956831932068,261,50.263245928510344,1.9,247.7034357237174,0.0076,247.7034357237174,0.2054201431522527,17.5,14.4,290
1,training,2.8kW,towards,2,1,0.2206060141324997,0.08332332223653793,261,50.37488005924594,2.8,264.4105396206826,0.011199999999999998,264.4105396206826,0.2683210218951695,22.4,14.4,290
2,training,7.7kW,towards,2,1,0.24725516140460968,0.072883240878582,239,50.96637381552293,7.7,252.15101126086387,0.0308,252.15101126086387,0.29604294609810855,0.2,14.5,290
3,training,11.5kW,towards,2,1,0.01853899285197258,0.0745316818356514,219,51.327205306613806,11.5,254.98658756770232,0.046,254.98658756770232,0.29023240269554984,0.2,14.5,290
4,training,120.0kW,towards,2,0,0.0,0.0,0,62.699999999999996,120.0,0.0,0.48,0.0,0.0,0.0,0.0,290
5,training,250.0kW,towards,2,0,0.0,0.0,0,73.68055555555556,250.0,0.0,1.0,0.0,0.0,0.0,0.0,290
0,evaluation,1.9kW,towards,2,0,0.9337868914995976,0.007069624029099941,0,50.571468150732564,1.9,77.27049074284875,0.0076,77.27049074284875,0,91.9,15.3,874
1,evaluation,2.8kW,towards,2,0,0.9126297371233804,0.009050256572663784,0,50.82910228146816,2.8,87.14167819610192,0.011199999999999998,87.14167819610192,0,89.4,15.3,874
2,evaluation,7.7kW,towards,2,0,0.9312939614796595,0.006922869943082333,0,52.21548492663404,7.7,77.71233577796727,0.0308,77.71233577796727,0,82.9,15.4,874
3,evaluation,11.5kW,towards,2,0,0.9299479395401119,0.007390410173684359,0,53.19276086216936,11.5,80.29364020565136,0.046,80.29364020565136,0,81.2,15.3,874
