,learning_step,id,method,server_round,selected,accuracy,loss,train_time,battery_level,charge_speed,util_value,power_value,rewards,power_consumption,cpu,ram,elapsed_time
0,training,1.9kW,oort,1,1,0,0,23,50.01213888888889,1.9,0.0,50.0,0.0,0,0,0,30
1,training,2.8kW,oort,1,1,0,0,3,50.00233333333333,2.8,0.0,50.0,0.0,0,0,0,30
0,evaluation,1.9kW,oort,1,0,0.8817733611445675,0.02017839066684246,0,50.144083333333334,1.9,130.54455867625865,50.01213888888889,130.54455867625865,0,33.7,14.3,280
1,evaluation,2.8kW,oort,1,0,0.8447899316556686,0.0231026541441679,0,50.196777777777775,2.8,139.22794466481557,50.00233333333333,139.22794466481557,0,8.2,14.4,280
2,evaluation,7.7kW,oort,1,0,0.0,0.0,0,50.49194444444444,7.7,0.0,50.0,0.0,0,0.0,0.0,280
3,evaluation,11.5kW,oort,1,0,0.0,0.0,0,50.66444444444444,11.5,0.0,50.0,0.0,0,0.0,0.0,280
4,evaluation,120.0kW,oort,1,0,0.0,0.0,0,56.266666666666666,120.0,0.0,50.0,0.0,0,0.0,0.0,280
5,evaluation,250.0kW,oort,1,0,0.0,0.0,0,61.666666666666664,250.0,0.0,50.0,0.0,0,0.0,0.0,280
0,training,1.9kW,oort,2,1,0.0,0.07061097025871277,264,50.26226801907174,1.9,244.20334078932808,50.144083333333334,244.20334078932808,0.2883906490217573,33.9,15.1,294
1,training,2.8kW,oort,2,1,0.0,0.07024289667606354,264,50.38105129583367,2.8,242.77092888859482,50.196777777777775,242.77092888859482,0.2871792992377755,13.6,15.1,294
2,training,7.7kW,oort,2,1,2.005963779083686e-06,0.06856534630060196,244,50.993908939216034,7.7,244.56776410109308,50.49194444444444,244.56776410109308,0.29396647058303293,0.1,15.2,294
3,training,11.5kW,oort,2,1,0.0,0.0788707584142685,222,51.35650955489637,11.5,262.30398267513516,50.66444444444444,262.30398267513516,0.2773225332120599,26.6,15.2,294
4,training,120.0kW,oort,2,0,0.0,0.0,0,63.0,120.0,0.0,56.266666666666666,0.0,0.0,0.0,0.0,294
5,training,250.0kW,oort,2,0,0.0,0.0,0,74.30555555555556,250.0,0.0,61.666666666666664,0.0,0.0,0.0,0.0,294
0,evaluation,1.9kW,oort,2,0,0.9335944119317858,0.00718895997852087,0,50.57154579684952,1.9,77.9199283137476,50.26226801907174,77.9199283137476,0,90.6,16.1,880
1,evaluation,2.8kW,oort,2,0,0.9000452822528081,0.009205536916851997,0,50.83682907361145,2.8,87.88606819801515,50.38105129583367,87.88606819801515,0,91.1,16.1,880
2,evaluation,7.7kW,oort,2,0,0.937378421153977,0.0070046549662947655,0,52.24729782810492,7.7,78.17002486744542,50.993908939216034,78.17002486744542,0,53.2,16.1,880
3,evaluation,11.5kW,oort,2,0,0.9283148836219208,0.007738928776234388,0,53.228453999340815,11.5,82.16508353017555,51.35650955489637,82.16508353017555,0,73.8,16.1,880
4,evaluation,120.0kW,oort,2,0,0.8433010388797281,0.015247196890413761,0,82.53333333333333,120.0,114.58901346496567,63.0,114.58901346496567,0,7.0,16.1,880
5,evaluation,250.0kW,oort,2,0,0.9200034896740915,0.007782676722854376,0,100.0,250.0,81.25014145261974,74.30555555555556,81.25014145261974,0,48.5,16.1,880
0,training,1.9kW,oort,3,0,0.0,0.0,0,50.88504579684952,1.9,0.0,50.57154579684952,0.0,0.0,90.6,16.1,888
1,training,2.8kW,oort,3,1,0.7012802958488464,0.02321239374577999,594,51.263676639225615,2.8,139.55822529238174,50.83682907361145,139.55822529238174,0.21304505688385403,8.1,16.1,888
2,training,7.7kW,oort,3,0,0.0,0.0,0,53.51779782810492,7.7,0.0,52.24729782810492,0.0,0.0,53.2,16.1,888
3,training,11.5kW,oort,3,1,0.8726980686187744,0.008971848525106907,594,55.08185589176621,11.5,88.46833270706621,53.228453999340815,88.46833270706621,0.26726125802792705,84.2,16.1,888
4,training,120.0kW,oort,3,1,0.2822130620479584,0.05212859436869621,594,100.0,120.0,211.87805788427286,82.53333333333333,211.87805788427286,0.2622177404084828,74.4,16.1,888
5,training,250.0kW,oort,3,1,0.8984732627868652,0.008134233765304089,594,100.0,250.0,83.06497807930431,100.0,83.06497807930431,0.20505774688409673,20.3,16.1,888
0,evaluation,1.9kW,oort,3,0,0.9337646979544371,0.005990126170217991,0,51.19115690796063,1.9,71.1268370479489,50.88504579684952,71.1268370479489,0,77.5,16.1,1468
1,evaluation,2.8kW,oort,3,0,0.9162273209663027,0.007426331285387278,0,51.714787750336725,2.8,78.93736645589279,51.263676639225615,78.93736645589279,0,77.1,16.1,1468
2,evaluation,7.7kW,oort,3,0,0.9420233847740335,0.005633090622723103,0,54.75835338366047,7.7,70.10035950889436,53.51779782810492,70.10035950889436,0,6.2,16.1,1468
3,evaluation,11.5kW,oort,3,0,0.9420355706124667,0.006035706494003534,0,56.934633669543985,11.5,72.56228203607537,55.08185589176621,72.56228203607537,0,17.1,16.1,1468
4,evaluation,120.0kW,oort,3,0,0.8651653275089651,0.013016583397984505,0,100.0,120.0,105.87574489471083,100.0,105.87574489471083,0,61.7,16.1,1468
5,evaluation,250.0kW,oort,3,0,0.9439188219330815,0.006095082499086857,0,100.0,250.0,71.90339960049131,100.0,71.90339960049131,0,83.9,16.1,1468
0,training,1.9kW,oort,4,0,0.0,0.0,0,51.50201801907174,1.9,0.0,51.19115690796063,0.0,0.0,77.5,16.1,1476
1,training,2.8kW,oort,4,1,0.7950690984725952,0.01572626829147339,589,52.135694344348124,2.8,114.87044775559333,51.714787750336725,114.87044775559333,0.22739602981147883,8.1,16.2,1476
2,training,7.7kW,oort,4,0,0.0,0.0,0,56.01815893921603,7.7,0.0,54.75835338366047,0.0,0.0,6.2,16.1,1476
3,training,11.5kW,oort,4,1,0.9046580791473389,0.00633065914735198,589,58.779089852589834,11.5,74.31412040216438,56.934633669543985,74.31412040216438,0.22658360107798434,80.5,16.2,1476
4,training,120.0kW,oort,4,1,0.4067996144294739,0.04205252230167389,589,100.0,120.0,190.30228418451713,100.0,190.30228418451713,0.20493240940167526,50.1,16.2,1476
5,training,250.0kW,oort,4,1,0.9171798825263977,0.005985879804939032,589,100.0,250.0,71.25635881534566,100.0,71.25635881534566,0.22153311397136324,13.9,16.2,1476
0,evaluation,1.9kW,oort,4,0,0.9459662396145339,0.005192633252590895,0,51.80865690796063,1.9,66.22307401836174,51.50201801907174,66.22307401836174,0,91.7,16.2,2057
1,evaluation,2.8kW,oort,4,0,0.9185493915657076,0.006529746111482382,0,52.58758323323701,2.8,74.0190695247918,52.135694344348124,74.0190695247918,0,83.6,16.2,2057
2,evaluation,7.7kW,oort,4,0,0.9469206707755907,0.004999775439500809,0,57.260853383660475,7.7,66.04229026389959,56.01815893921603,66.04229026389959,0,32.0,16.2,2057
3,evaluation,11.5kW,oort,4,0,0.9490524341471268,0.005404283292591572,0,60.635062074812055,11.5,68.66191780013149,58.779089852589834,68.66191780013149,0,6.1,16.2,2057
4,evaluation,120.0kW,oort,4,0,0.8852360903355191,0.01138823851943016,0,100.0,120.0,99.0321604385007,100.0,99.0321604385007,0,68.0,16.2,2057
5,evaluation,250.0kW,oort,4,0,0.9495212748296864,0.005506003275513649,0,100.0,250.0,68.34045452310787,100.0,68.34045452310787,0,76.4,16.2,2057
0,training,1.9kW,oort,5,0,0.0,0.0,0,52.118990241293965,1.9,0.0,51.80865690796063,0.0,0.0,91.7,16.2,2065
1,training,2.8kW,oort,5,1,0.7979449033737183,0.014248812571167946,588,52.99591929562413,2.8,109.34144539338179,52.58758323323701,109.34144539338179,0.29998329150742864,26.6,16.2,2065
2,training,7.7kW,oort,5,0,0.0,0.0,0,58.51852005032714,7.7,0.0,57.260853383660475,0.0,0.0,32.0,16.2,2065
3,training,11.5kW,oort,5,1,0.917197585105896,0.005652131512761116,588,62.4711505868732,11.5,70.21873566183199,60.635062074812055,70.21873566183199,0.25864176289091284,80.0,16.2,2065
4,training,120.0kW,oort,5,1,0.4475986957550049,0.0413905493915081,588,100.0,120.0,188.79851399620844,100.0,188.79851399620844,0.24753209846949956,49.2,16.2,2065
5,training,250.0kW,oort,5,1,0.9253280758857727,0.005278261378407478,588,100.0,250.0,66.91216413987623,100.0,66.91216413987623,0.26093676753124123,5.1,16.2,2065
0,evaluation,1.9kW,oort,5,0,0.9489013027564331,0.004695701878517866,0,52.425629130182855,1.9,62.97465104486826,52.118990241293965,62.97465104486826,0,82.7,16.2,2646
1,evaluation,2.8kW,oort,5,0,0.9319742660113491,0.005921598989516497,0,53.447808184513015,2.8,70.48796465885331,52.99591929562413,70.48796465885331,0,83.9,16.2,2646
2,evaluation,7.7kW,oort,5,0,0.9514963963497319,0.004371740855276585,0,59.761214494771586,7.7,61.75527803795931,58.51852005032714,61.75527803795931,0,6.6,16.2,2646
